SYMBOL HCC1395_BREAST
ELFN1 0.1028
AGMO -0.3121
LASP1 -0.5071
GRID2IP 0.118
LBP 0.2206
ARHGAP4 0.5125
LBR 0.2209
OR2A5 0.9066
LCAT 0.1946
LCK 0.0969
LCN1 0.0976
LCN2 -0.4673
LCP1 0.6148
LCP2 0.1901
LCT -0.3537
LDHA -0.3886
ARHGAP5 0.2446
MUC21 0.3458
LDHB 1.0005
LDHC -0.3886
LDLR -0.5038
ARHGAP6 -0.5629
LECT2 -0.371
LEP 0.9078
LEPR -0.3618
LETM1 -1.5339
LFNG 0.1028
LGALS1 0.4065
LGALS2 0.8509
LGALS3 0.6254
LGALS3BP 0.4956
ARHGDIA 0.7992
LGALS4 -0.4715
LGALS7 -0.4715
LGALS8 0.1639
LGALS9 -0.4562
ARHGDIB 0.666
LHB -1.4996
LHCGR 0.2509
LHX1 -0.5071
LIF 0.7992
LIFR 0.6064
LIG1 -0.4733
ARHGDIG -0.2706
LIG3 -0.4356
LIG4 -0.3664
LIM2 -0.4277
ABLIM1 -0.4147
LIMK1 0.0813
LIMK2 0.7992
LIMS1 -1.3989
LIPA -0.3804
RHOH 0.5348
LIPC 0.4661
LIPE -0.4715
FADS1 0.6614
LLGL2 0.4984
SPRED3 0.2785
TMEM200B 0.0878
FADS3 0.6614
SLC25A35 0.1158
LLGL1 0.1158
MEX3D -0.5038
FAM102A -0.4673
LINC00086 0.4848
ZNF321P -0.4277
RPL13AP17 0.999
HEATR4 -0.4023
MYO18A -0.4562
SHC4 -0.4173
CTXN2 -0.4173
LINC00200 -0.461
LOC399708 -0.461
LOC399715 -0.4182
FLJ45983 -0.5201
C10orf114 0.5821
LOC399744 0.6602
ACTR3BP5 0.6602
LOC399753 0.2167
LMAN1 -1.4361
FLJ41350 -0.4147
C10orf120 0.5173
LOC399815 0.5173
METTL10 0.5173
FLJ37035 0.5173
FOXI2 0.4545
FLJ46300 0.4471
LOC399829 0.4471
SPRNP1 0.528
FLJ45445 -0.5038
NAV2-AS4 -0.3581
HNRNPKP3 -0.2931
FAM180B -0.346
PCNXL3 0.7736
FLJ42102 -0.4155
C11orf87 -0.4565
C11orf92 -0.4565
C11orf88 -0.4565
MIR100HG -0.4435
PATE2 -0.4435
PATE4 -0.4435
FLJ39051 -0.4435
SNX19 -0.4435
ASIC2 -2.0291
ARL1 -0.3887
LMNA 0.1145
LOC400027 -0.3034
LOC400043 -0.4027
FLJ41278 -0.3451
MKRN9P -0.3398
C12orf76 -0.4799
LOC400084 -0.4404
FLJ37505 -0.4592
LMNB1 -6.242
SERTM1 0.1858
LINC00547 0.6148
LINC00548 0.6148
C13orf35 -0.5163
FLJ22447 -0.3291
PLEKHD1 0.1925
FOXN3-AS1 1.0147
LINC00642 1.0147
DICER1-AS1 1.0147
C14orf180 0.0424
HERC2P2 1.5455
C15orf53 -0.33
C15orf54 -0.33
LMO1 -0.3886
ST20 -0.0982
FAM174B 0.8213
LOC400456 0.8213
LMO2 -0.3907
BCAR4 0.7514
C16orf88 0.8967
CRYM-AS1 0.8967
FLJ21408 0.4553
FLJ26245 0.1285
LOC400548 0.5375
FOXF1-AS1 0.5375
LOC400558 0.5375
C17orf97 0.1744
MED11 0.1744
KRT16P2 0.1158
GRAPL -1.5905
C17orf102 -0.4356
TOB1-AS1 -0.446
KCNJ2-AS1 0.9803
LINC00511 0.8264
LOC400620 0.4984
FLJ45079 0.4956
TEX19 0.7992
LINC00668 -0.3923
LOC400654 -1.4204
LOC400655 -1.4927
LOC400657 -1.4927
PRSS57 -0.5038
VMAC -0.5038
LOC400680 0.4174
LOC400684 0.3221
LOC400685 0.3221
LGALS17A -0.4715
PRICKLE3 -0.5744
SIGLEC16 -0.4277
FLJ26850 -0.4277
ZNF880 -0.4277
ZNF772 -0.4419
PRAMEF4 0.1255
PRAMEF13 0.1255
SH2D5 0.1605
NCMAP 0.1367
LOC400752 0.1237
C1orf141 -0.3618
GBP1P1 0.7299
FLJ27354 0.7299
MIR137HG -0.3339
C1orf226 0.1963
LOC400794 0.1963
C1orf220 0.2339
LMO7 -0.3196
C1orf140 0.2209
NBPF9 0.2271
FAM177B 0.2209
DEFB132 0.0315
C20orf202 0.0315
FLJ33581 0.006
LINC00114 -1.3879
LOC400891 -0.2039
BCRP2 -2.5609
LMX1A 0.1963
CHCHD10 0.812
LOC400927 0.4065
MIRLET7BHG 0.6442
FLJ46257 0.6442
IL17REL 0.6442
LOC400940 0.2314
LINC00487 0.2314
FLJ12334 -0.4296
C2orf91 -0.3174
UNQ6975 0.2509
EML6 0.2509
FLJ30838 0.191
FLJ16341 0.181
LOC400958 -0.3486
PCBP1-AS1 -0.3486
PAIP2B -0.3486
FLJ42351 -1.3989
PHOX2A -0.4155
LMX1B -0.4673
LOC401010 -0.405
DKFZp686O1327 -0.282
HOXD-AS1 0.5214
FSIP2 0.5214
C2orf66 -1.1837
ASB18 0.7267
FLJ43879 0.504
LOC401052 0.1711
IQCF3 0.1104
LOC401074 -0.3239
FLJ22763 -0.3426
FLJ25363 -0.3426
C3orf72 0.6017
LOC401093 0.2936
C3orf80 0.2371
FLJ46066 0.1725
FLJ42393 -0.332
FLJ34208 -1.3892
LOC401109 -1.3832
C4orf48 -1.5339
DTHD1 0.5348
LOC401127 0.5348
LOC401134 -0.2119
SYT14L -0.2119
TMPRSS11BNL -0.2119
C4orf40 -0.2608
AMTN -0.2608
FAM190A 0.6723
FLJ14186 0.6618
C4orf3 0.6618
LOC401164 -0.3973
FLJ33360 0.7494
LOC401177 0.6064
RGS7BP -0.382
LNPEP -0.3286
C5orf63 -0.3161
DKFZP686I15217 0.7282
HTATSF1P2 0.7282
FLJ23152 -0.0817
LINC00340 0.3976
LOC401242 0.3458
MCCD1 0.3553
SAPCD1 0.3553
LINC00336 0.3553
RAB44 0.3553
FLJ41649 0.3553
CRIP3 0.3553
KLHL31 -0.3752
DKFZp451B082 -0.5073
TCP10L2 -0.5073
LINC00242 -0.5073
VWA5A -0.4435
ZNF815P 0.118
LOC401320 0.1615
LOC401321 0.1615
LOC401324 0.1615
RASA4CP 0.2399
C7orf65 0.2399
FLJ45974 0.2434
GTF2IRD2P1 -0.3423
LRRD1 0.9212
FLJ42280 0.8769
LOC401397 1.3545
PRRT4 0.9078
LOR 0.1293
RAB19 1.0059
OR2A7 0.9066
ATP6V0E2-AS1 1.0457
USP17L1P -0.2485
LOC401463 0.4197
C8orf59 0.0091
SAMD12 0.9289
FLJ35024 0.5022
FLJ41200 0.5777
PTPLAD2 -0.2891
LOC401497 -0.3154
TMEM215 -0.3154
LOX -0.3505
TOMM5 -0.4354
FAM74A1 -0.2325
FAM74A4 0.1548
C9orf170 0.1637
CENPP 0.1412
C9orf152 -0.3694
SNX30 -0.3803
WDR38 -0.4673
LOC401557 0.0976
LCNL1 0.084
C9orf139 0.084
FAM166A 0.084
CD99P1 1.4625
ZNF674-AS1 -0.5744
LOXL1 0.3743
SLC25A53 0.5409
DKFZp686D0853 0.5409
GOLGA7B -0.4147
OR51T1 -0.4569
OR51A4 -0.4569
OR51A2 -0.4433
LOXL2 -0.4518
FIGNL2 -0.4027
LPA 0.0771
MGC57346 -0.3343
ZNF833P -0.5038
RNF223 -0.4093
PRAMEF3 0.1255
LDLRAD2 0.1367
LOC401980 0.1934
ZNF847P 0.2209
OR2T2 0.1656
OR2T5 0.1656
OR14I1 0.2473
ARL2 0.7736
SRRD 0.7992
VWC2L -0.279
OR5K2 -0.2915
LOC402160 -1.5339
RPL21P44 0.2412
LPL -0.3732
SOHLH1 0.0976
XKRX 0.5409
FLJ45340 0.9078
LPO -0.446
KPNA7 0.8769
C7orf61 0.8769
LPP -0.332
IGLON5 -0.4277
UFSP1 0.8769
IFITM10 -0.4569
LOC402779 0.0969
ARL3 -0.4147
OR2T27 0.2473
OR2T35 0.2473
OR4A47 -0.346
OR4C45 -0.346
OR5H14 -0.2915
OR5H15 -0.2915
OR5K3 -0.2915
OR5K4 -0.2915
OR6C65 -0.3153
OR6C68 -0.3153
LRMP 0.8098
PPAPDC2 0.5022
APOBEC4 0.2339
FAM92A1P2 -0.3729
DEFB133 -0.3752
ZBTB34 -0.4673
LRCH4 0.8769
LRP1 -0.3153
LRP2 0.5214
LRP3 0.3221
LRP4 0.4884
LRP6 1.1424
HAPLN4 0.4174
CUEDC1 -0.446
LRP5 0.7736
WDFY3-AS2 0.264
SPINK6 0.2155
CTXN1 -0.5038
C6orf201 0.7282
HOXB-AS3 -0.446
YY2 -0.5629
LRPAP1 -1.5339
LSAMP -0.3906
C16orf74 0.5375
SCGB1D4 0.6614
LSP1 -0.4569
FAM45A -0.4257
TAG -1.0217
CACTIN-AS1 -0.5038
GTF2H5 0.0771
LSS 0.2329
ANKHD1-EIF4EBP3 0.2155
NPSR1-AS1 0.1615
POTEG 0.8848
LTA4H -0.3398
LTA 0.3553
ARNT 0.1593
LTB 0.3553
CYP4F3 0.5125
LTBP1 0.6944
LTBP2 -0.435
LTBP3 0.7736
LTBR 0.1319
LTC4S 0.0047
LTF 0.2164
DUOXA2 -0.4173
ERVFRD-1 -0.0817
LTK -0.4173
BCAM -0.4733
ARNTL -0.3886
LUM -0.3398
LY6E 0.9979
LY6H 0.9979
LY9 0.1145
CD180 -0.382
LY75 -0.3016
LYL1 0.5349
LYN -0.047
SH2D1A 0.5238
MIRLET7A1 0.1412
MIRLET7A2 -0.4435
MIRLET7A3 0.6442
MIRLET7B 0.6442
MIRLET7C -0.3105
MIRLET7D 0.1412
MIRLET7E -0.4277
MIRLET7F1 0.1412
MIRLET7F2 -0.5744
MIRLET7G 0.1104
MIRLET7I -0.3153
MIR100 -0.4435
MIR101-1 -0.3618
MIR101-2 0.5022
MIR103A1 0.1901
MIR103A2 0.0776
MIR105-1 0.5125
MIR105-2 0.5125
MIR106A 0.4848
LYZ -0.4226
MIR106B 0.8769
MIR107 -0.3804
MIR10A -0.446
MIR10B 0.5214
MIR1-1 0.5676
MIR1-2 0.6477
MIR122 0.1765
MIR124-1 -0.5002
MIR124-2 0.8067
MIR124-3 0.5676
MIR125A -0.4277
MIR125B1 -0.4435
MIR125B2 -0.3105
MIR126 0.084
MIR127 0.513
MIR128-1 -0.3537
MIR128-2 0.2164
MIR129-1 0.9078
MIR129-2 -0.2931
MIR130A 0.6614
MIR130B -0.2576
MIR132 0.1744
MIR133A1 0.6477
MIR133A2 0.5676
MIR134 0.513
MIR135A1 0.1104
MIR135A2 -0.3398
MIR136 0.513
MIR137 -0.3339
MIR138-1 0.2164
MIR138-2 0.1946
MIR139 -0.4155
MIR140 0.1946
MIR141 0.5711
MIR142 -0.446
MIR143 0.2155
MIR144 -0.4562
MIR145 0.2155
MIR146A 0.1901
MIR147A -0.4673
MIR148A -1.5615
MIR149 0.504
MIR150 -0.4277
MIR152 -0.446
MIR153-1 0.0663
MIR153-2 1.4014
MIR154 0.513
MIR155 -0.3105
MIR15A -0.4107
MIR15B 0.2371
MIR16-1 -0.4107
MIR16-2 0.2371
MIR17 -0.3177
MIR18A -0.3177
MIR181A2 -0.4673
MIR181B1 0.281
MIR181B2 -0.4673
MIR181C 0.5349
MIR182 0.9078
MIR183 0.9078
MIR184 -0.0982
MIR185 -0.4064
MIR186 -1.3286
MIR187 0.6477
MIR188 -0.5744
MIR190A 0.4661
MIR191 0.1104
MIR192 0.7736
MIR193A -0.4562
MIR194-1 0.2209
MIR194-2 0.7736
MIR195 0.1744
MIR196A1 -0.446
MIR196A2 -0.4027
MIR197 -0.3316
MIR198 -0.3906
MIR199A1 -0.5038
MIR199A2 0.1963
MIR199B -0.4673
MIR19A -0.3177
MIR19B1 -0.3177
MIR19B2 0.4848
MIR20A -0.3177
MIR200A -0.4093
MIR200B -0.4093
MIR200C 0.5711
MIR203 0.0424
MIR204 0.2017
MIR205 0.2209
MIR206 -0.3752
MIR208A 0.5627
MIR21 -0.446
MIR210 -0.5216
MIR211 -0.4508
MIR212 0.1744
MIR181A1 0.281
MIR214 0.1963
MIR215 0.2209
MIR216A 0.2509
MIR217 0.2509
ARR3 -0.5506
TACSTD2 -0.3618
MIR218-1 -0.5757
MIR218-2 0.1901
MIR219-1 0.3553
MIR219-2 -0.4673
MIR22 0.1744
MIR221 -0.5744
MIR222 -0.5744
MIR223 -0.5506
MIR23A 0.5349
MIR23B 0.1412
MIR24-1 0.1412
MIR24-2 0.5349
MIR25 0.8769
MIR26A1 0.2164
MIR26A2 -0.3153
MIR26B 0.0663
MIR27A 0.5349
MIR27B 0.1412
MIR29A 0.9078
MIR296 0.5591
MIR299 0.513
MIR29B1 0.9078
MIR29B2 0.2209
MIR29C 0.2209
MIR301A -0.446
MIR302A 0.6155
MIR30A 1.0284
MIR30B 1.031
MIR30C1 0.0997
MIR30C2 1.0284
MIR30D 1.031
MIR30E 0.0997
MIR31 -0.2891
MIR32 -0.3694
MIR320A -0.4518
MIR33A 0.4065
MIR34A -0.3581
MIR34B -0.4565
MIR34C -0.4565
MIR7-1 0.2554
MIR7-2 0.4661
MIR7-3 -0.5038
MIR9-1 0.1145
MIR9-2 -0.3286
MIR92A1 -0.3177
MIR92A2 0.4848
MIR93 0.8769
MIR9-3 0.4661
MIR96 0.9078
MIR98 -0.5744
MIR99A -0.3105
MIR99B -0.4277
TM4SF1 0.2936
EPCAM 0.2509
M6PR 0.5596
CAPRIN1 -0.3907
NBR1 -0.4331
FAM19A1 -0.411
LOC407835 0.9078
MIR17HG -0.3177
TNFSF12-TNFSF13 0.1158
ARRB1 -0.4155
C2orf27B -0.3537
NOMO3 1.7226
MAB21L1 0.9097
SPINK14 0.2155
MARCKS 0.2839
FNDC9 0.1901
MXD1 -0.3486
MAD2L1 0.6618
SMAD1 -0.3892
SMAD2 0.6477
SMAD3 0.4661
SMAD4 2.5112
ARRB2 0.1744
SMAD5 -0.371
SMAD6 0.4661
SMAD7 0.6477
SMAD9 0.1858
MAF 0.5375
MAFG 0.7992
MAG 0.3221
ASIC1 -0.4027
ARSA 0.6442
MAGEA1 0.5125
MAGEA3 0.5125
MAGEA4 0.5125
MAGEA5 0.5125
MAGEA6 0.5125
MAGEA8 0.5125
MAGEA10 0.5125
ARSB -0.4008
MAGEA11 0.5125
MAGEA12 0.5125
MAGEB1 -0.5042
MAGEB2 -0.5042
MAGEB3 -0.5042
MAGEB4 -0.5042
MAGOH -0.4405
MAK -0.0817
MAL 0.4209
STS 0.4717
MAN1A1 0.8329
MAN2A2 0.4661
MAN2C1 0.3743
MAN2A1 -0.3505
MAN2B1 0.5349
MANBA 0.6155
MAOA -0.5744
MAOB -0.5744
MAP1A -0.4173
MAP1B -0.4008
MAP2 -0.2552
MAP4 0.1104
MAP6 -0.4155
MAPT -0.3343
MARK1 0.2209
ARSD 1.4625
MARK3 0.0424
TBC1D3B -0.5071
TBC1D3C -0.5071
DNAJB3 0.7267
CCL3L3 -0.5071
MARS -0.3153
ACBD7 -0.385
C10orf105 -0.3945
C10orf62 -0.4147
AGAP6 0.2167
ZNF32-AS1 1.0612
MAS1 0.0771
ZNF32-AS3 1.0612
ZNF32-AS2 1.0612
C10orf108 -0.461
C10orf55 -0.3945
FAM35B 0.1093
DNAJC9-AS1 -0.3945
LINC00619 1.0612
MAT1A -0.3945
DDI1 -0.3389
C9orf106 0.0418
IDNK 0.2554
LCN10 0.084
LINC00229 0.4065
MAT2A 0.5133
MATK -0.5038
MATN1 0.0878
MATN2 0.0091
HCG23 0.3553
HCG25 0.3553
HCG18 0.3458
HCG17 0.3458
MATN3 -0.4296
BLID -0.4435
MAX 0.1341
FAM116B 0.6442
C8orf82 1.1201
LINC00593 0.4661
ARSE 1.4625
MAZ 0.5298
LOC415056 -0.4354
MB 0.804
PIM3 0.6442
STX19 -0.2915
MBD1 0.6477
MBL2 0.2167
MBNL1 0.2936
MBP -1.4927
MC1R 0.5375
MC2R 0.5375
MC3R 0.5591
ARSF 1.4625
MC4R -1.4361
MC5R 0.5375
MCAM -0.4435
MCC -0.3505
CHST6 0.1055
MCF2 0.5125
ART1 -0.4569
MCL1 0.1593
MCM2 -0.497
MCM3 -0.3752
MCM4 -0.3826
MCM5 0.804
MCM6 -0.3537
MCM7 0.8769
CD46 0.2209
SMCP 0.1293
ADAM11 -0.4331
MDFI 0.3553
DNAJB9 0.8769
ART3 -0.2608
MDH1 -0.3486
MDH2 0.7694
MDK -0.462
MDM2 -0.4226
MDM4 0.2209
ME1 0.2629
ART4 0.666
ME2 0.6477
MEA1 0.3553
MECP2 0.5125
MEF2A 0.8213
MEF2BNB-MEF2B 0.4174
MEF2C -0.3286
MEF2D 0.1145
ARVCF -0.4064
MEFV 0.1223
MEIS1 -0.3486
MEIS2 -0.33
MEIS3P1 0.1158
MAP3K1 -0.3604
MAP3K3 -0.446
MAP3K4 0.0771
MAP3K5 0.1731
RAB8A 0.5125
MEN1 0.7736
MEOX1 -0.4331
MEOX2 -0.3121
MEP1A -0.3752
MEP1B 0.6477
MEST 0.9078
MET 1.3545
METTL1 -0.3153
MFAP1 -0.4173
MFAP2 0.1605
MFAP3 0.1901
MFAP4 -0.4562
MFGE8 0.4661
MFI2 -1.3082
MFNG 0.8509
MGAT1 0.0047
SCGB2A1 0.6614
MGAT2 0.6254
MGAT3 0.4065
MGAT5 -0.3537
SCGB2A2 0.6614
VCX3B 0.4717
CTAGE5 -0.2939
KITLG -0.3398
MGMT 0.4545
MGP 0.666
MGST1 0.666
MGST2 0.5195
MGST3 0.1963
CIITA 0.7514
CD99 1.4625
ASAH1 -0.3732
MICB 0.3553
MID1 0.4717
MIF 0.812
CXCL9 -0.2608
MIP -0.3153
MIPEP 0.1226
MITF -0.3779
ATXN3 1.0147
MKI67 0.4545
MKLN1 0.9078
ASCL1 -0.4118
MLF1 0.236
MLH1 0.2164
MAP3K9 -0.4701
MAP3K10 -0.4715
MLN 0.3553
MAP3K11 0.7736
MLL -0.4435
MLLT1 -0.5038
AFF1 0.1463
ACHE 0.8769
ASCL2 -0.4569
MLLT3 -0.2891
MLLT4 -0.5073
MLLT6 -0.5071
FOXO4 -0.5506
NR3C2 -0.3892
TRPM1 -0.4508
MME 0.2983
MMP1 -0.3389
MMP2 0.1285
MMP3 -0.3389
MMP7 -0.3389
MMP8 -0.3389
RGS21 0.2997
ASTL 0.4209
LHX8 -1.3286
MMP9 0.5764
MMP10 -0.3389
ASGR1 0.1744
MMP11 0.812
MMP12 -0.3389
MMP13 -0.3389
MMP14 0.5627
ATP5EP2 0.1226
MMP15 0.1946
MMP16 0.0091
MMP17 -0.4607
MMP19 -0.3153
ALDH6A1 -0.435
ASGR2 0.1744
MN1 0.7992
MNAT1 -0.3291
MNDA 0.1145
MNT 0.1744
MOBP 0.2164
MOCS1 0.3553
MOCS2 -0.3604
ASIP 0.2206
MOG 0.3458
MOS -0.047
MOV10 -0.3978
CD200 -0.3426
ASL 0.8442
MPG -0.2706
MPI 0.3743
MPL 0.1125
MPO -0.446
MPP1 0.5125
MPP2 -0.4331
MPP3 -0.4331
MPST 0.8509
MPV17 0.1469
MPZ 0.1963
MRC1 -0.385
MRE11A -0.3389
ABCC1 0.9496
ASMT 1.4625
KLK14 -0.4277
KLK12 -0.4277
ASNA1 0.5349
KRTAP5-5 -0.4569
LINC00615 -0.3398
MXRA7 0.4956
C1orf180 0.9372
THAP7-AS1 -0.2039
LINC00575 0.1826
FER1L6-AS1 1.031
LOC439949 -0.5201
LOC439950 -0.5201
FAM35B2 0.2412
LOC439990 -0.3945
LOC439994 -0.3945
IFIT1B -0.3804
ASNS 0.8769
KRTAP5-2 -0.4569
KRTAP5-6 -0.4569
TMEM41B -0.3886
LOC440028 -0.3886
DKFZp686K1684 -0.3907
LOC440040 -0.346
TRIM51HP 0.5844
SLC22A20 0.7736
KRTAP5-7 -0.4155
KRTAP5-11 -0.4155
CARD17 -0.3389
LINC00167 -0.4435
IQSEC3 0.2714
ZNF705A 0.5711
FAM66C 0.5711
DDX12P 0.5596
C12orf69 0.666
H3F3C 0.1297
DBX2 -0.3673
FLJ12825 -0.4027
TMEM198B -0.3153
PLEKHG7 -0.3398
LOC440117 -0.4404
FLJ31485 -0.4607
LOC440131 0.1226
ALG11 -0.4107
MZT1 -0.3196
OR11H12 -0.1482
RNASE13 0.5627
LOC440173 0.1637
LINC00238 0.1756
CCDC88C 1.0147
CXADRP3 0.6477
NF1P2 0.861
HERC2P9 -0.4171
WHAMMP2 -0.4171
GOLGA8B -2.5683
EIF2AK4 -0.4173
CATSPER2P1 -0.4173
UNC13C -0.4289
LOC440288 0.3743
GOLGA6L9 -0.0982
DNM1P41 0.4661
LOC440300 0.4661
TTLL13 0.4661
LOC440335 0.1223
SNX29P2 0.5298
LOC440354 0.5298
LOC440356 0.5298
CSDAP1 0.5298
HERC2P4 0.5298
CTRB2 0.1055
RNASEK 0.1744
TBC1D3P5 -0.4562
SUZ12P1 -0.4562
LOC440434 -0.5071
GPR179 -0.5071
TBC1D3P2 -0.446
PLEKHM1P -0.446
LOC440461 0.7913
BAIAP2-AS1 0.7992
ANKRD20A5P 0.6477
HSBP1L1 -1.4927
PLIN5 -0.5038
CLEC4GP1 -0.5038
ZNF506 0.4174
LOC440518 0.4174
ZNF724P 0.4174
PSG8 -0.3772
FLJ42875 -0.4093
PRAMEF11 0.1255
LOC440563 0.1255
UQCRHL 0.1925
MINOS1 0.1605
SLC2A1-AS1 0.1125
FAM183A 0.1125
ZYG11A -0.4405
FLJ31662 0.7322
LOC440600 -0.469
BCL2L15 -0.3978
NUDT4P1 0.7299
HIST2H2BF 0.1593
ETV3L 0.1145
LRRC52 0.1963
LOC440700 0.1963
LOC440704 0.2997
C1orf186 0.2209
TRIM67 0.2209
MAP1LC3C 0.1941
DZANK1-AS1 0.006
P2RX6P -0.2039
PIWIL3 0.812
MIAT 0.7992
SHISA8 0.4065
ODF3B 0.6442
CAPN14 0.1469
ACTR3BP2 0.4209
LOC440896 0.2017
LOC440900 -5.1735
LOC440905 -0.405
LOC440910 -0.405
LOC440925 0.5214
H3F3AP4 0.7267
LOC440944 0.1711
FLJ33065 0.2164
TMEM89 0.1104
IQCF6 0.1104
C3orf78 0.1104
LOC440970 0.3137
LOC441009 -0.5757
MTHFD2L -0.2608
LOC441025 -0.2608
TMEM150C 0.1826
GUSBP5 -0.3892
HSP90AA6P -0.3478
C4orf47 -0.3729
DUX4L4 -0.3973
MARCH11 0.6064
CRSP8P -0.4008
FLJ42709 -0.3286
C5orf56 -0.3464
FLJ16171 0.1014
C6orf226 0.3553
TMEM151B 0.3553
OOEP 0.1438
FAM26F 0.8329
FLJ46906 0.1731
LINC00602 -0.5073
RNF216P1 0.118
PMS2CL 0.118
LOC441204 0.1615
ZNRF2P1 0.1615
RP9P 0.1615
ZNF716 1.5126
LOC441242 0.8442
TYW1B 0.1048
SPDYE7P 0.1048
DTX2P1-UPK3BP1-PMS2P11 0.7694
SPDYE3 0.8769
SPDYE2 0.8769
AKR1B15 1.0059
CTAGE15P 1.321
FLJ44511 0.1028
OR4F21 -0.4611
FAM90A7P -0.2485
FAM90A10P -0.2485
FLJ39080 0.0091
FLJ46284 0.0091
FLJ42969 0.0091
AARD 0.9289
LRRC24 1.1201
FLJ35282 -0.1668
SUGT1P1 -0.4354
AQP7P3 0.0853
FAM75C1 0.1637
LOC441454 0.1878
LOC441455 0.1878
FAM22G 0.1878
ANKRD18B -0.4354
LOC441461 0.1878
C9orf173 0.084
NRARP 0.084
FLJ46446 -0.5506
RPS26P11 -0.5506
GLRA4 0.5409
FAM127C 0.4848
CT45A3 0.5125
CT45A5 0.5125
SPANXN4 0.5125
PGAM4 -0.5506
CDNF -0.385
FRG2B 0.528
LOC441601 -0.346
OR5B3 0.6614
TSPAN11 0.2039
OR9K2 -0.4027
LOC441666 0.6602
OR4Q3 1.5228
OR4M1 1.5228
TEX21P -0.3291
WBP11P1 0.6477
TARM1 -0.4277
ANKRD65 -0.4093
PGCP1 -0.4583
OR10J3 0.1145
OR2W5 0.1656
OR13G1 0.1656
ZNFX1-AS1 0.5764
LOC442028 0.4209
SULT1C3 -1.3989
GALNTL6 -2.0279
LOC442132 0.7494
OR2B3 0.3458
OR2J3 0.3458
OR14J1 0.3458
OR10C1 0.3458
ATP6V0CP3 0.3553
PTCHD4 -0.3752
SLC25A51P1 -0.3423
GSTM2P1 0.1556
RFPL4B 0.1556
ZNF727 0.8442
OR2A2 0.9066
PTGER4P2 0.1548
FOXB2 0.1778
FAM47C -0.5692
UQCRBP1 0.5176
LOC442459 0.5409
LOC442497 0.1028
DPY19L2P4 0.9212
DPY19L2P3 0.1615
STAG3L3 -0.3423
STAG3L2 0.0813
SPDYE5 0.7694
EIF3IP1 0.9917
LMOD2 0.8448
MIR133B -0.3752
MIR135B 0.2209
MIR148B -0.4027
MIR302B 0.6155
MIR302C 0.6155
MIR302D 0.6155
MIR323A 0.513
MIR324 0.1744
MIR326 -0.4155
MIR328 0.1946
MIR330 -0.4733
MIR331 -0.3398
MIR335 0.9078
MIR337 0.513
MIR338 0.7992
MIR339 0.1028
MIR340 0.0047
MIR345 0.513
MIR346 -0.3945
MIR367 0.6155
MIR376C 0.513
MIR369 0.513
MIR371A -0.4277
MIR372 -0.4277
MIR373 -0.4277
MIR374A -0.5506
MIR196B 0.1615
ASPA 0.1744
MYO1B 0.5214
CITED1 -0.5506
MSH2 0.2509
MSH3 -0.4008
MSH4 -1.3286
MSH5 0.3553
ASPH 0.0024
MSI1 -0.4404
IGFL4 -0.4733
ASS1 0.0418
ARHGEF35 0.9066
SULT1A4 0.5298
TARP 0.1615
TRIM6-TRIM34 -0.4518
C9orf129 0.1412
POTEE -0.405
PALM2-AKAP2 -0.3694
MSMB 0.2167
MSN -0.5506
MSR1 -0.317
MSRA -0.5002
MST1 0.1104
MST1R 0.1104
MSX1 -1.5339
MSX2 0.1014
FRG2 -0.3973
KPRP 0.1779
LCE6A 0.1293
MT1A 0.1946
MT1B 0.1946
MT1E 0.1946
MT1F 0.1946
DEFA10P -0.4124
MT1G 0.1946
GGNBP1 0.3553
MT1H 0.1946
MT1JP 0.1946
MT1M 0.1946
MT1L 0.1946
MT1X 0.1946
MT2A 0.1946
MT3 0.1946
MTAP -5.1181
MTCP1 0.5125
MTF1 -0.5388
NUDT1 0.1028
MTHFD1 -0.4389
MTHFR 0.1255
MTIF2 0.2509
MTM1 0.5125
MYO1F -0.5038
MTNR1A -0.3729
MTNR1B -0.3389
MTTP 0.6155
MTR 0.1639
MTRR 0.7494
MTX1 0.1293
MUC1 0.1293
MUC2 -0.4991
MUC4 -1.3287
MUC6 -0.4991
MUC7 -0.2608
TRIM37 -0.446
MUSK -0.3694
MUT -0.3752
MUTYH 0.1237
MVD 0.5375
MVK -0.4799
MX1 -0.436
ASTN1 0.6814
MX2 -0.436
MXI1 -0.4147
MYB 0.1731
MYBL1 0.0235
MYBPC1 -0.4118
MYBL2 0.1965
MYBPC2 -0.4277
MYBPC3 -0.346
MYBPH 0.1934
MYC 1.031
MYCL1 0.0997
MYCN -0.4296
MYD88 0.2164
GADD45B -0.5038
MYF5 -0.2815
MYF6 -0.2815
MYH1 0.1158
SERPINC1 0.1963
MYH2 0.1158
MYH3 0.1158
MYH4 0.1158
MYH6 0.5627
MYH7 0.5627
MYH8 0.1158
MYH9 -0.3587
MYH10 0.1158
MYH11 0.9496
ZFHX3 0.0906
MYL1 -0.2552
MYL2 -0.4799
MYL3 0.1104
MYL4 -0.446
MYL5 -1.3324
MYL6 -0.3153
MYLK -0.4234
MYO1A -0.3153
MYO1C 0.1744
MYO1D -0.4562
MYO1E 0.4661
MYO5A -0.4173
MYO5B 0.6477
MYO6 0.2133
MYO7A -0.4155
MYO7B -0.3776
MYO9A 0.3743
MYO9B -0.4211
MYO10 0.6064
MYOC 0.1963
