SYMBOL HCC1954_BREAST
CD99 0.6435
ASAH1 -1.1852
MICB 0.2016
MID1 0.1358
MIF 0.6493
CXCL9 0.2178
MIP -0.2576
MIPEP -0.1578
MITF -0.0953
ATXN3 -0.0409
MKI67 -0.5688
MKLN1 0.1828
ASCL1 -0.3114
MLF1 -0.1173
MLH1 -0.0465
MAP3K9 -0.0324
MAP3K10 0.2071
MLN 0.2248
MAP3K11 0.2834
MLL -0.5174
MLLT1 -0.5913
AFF1 0.3116
ACHE 0.1841
ASCL2 -0.4974
MLLT3 -0.469
MLLT4 -0.124
MLLT6 0.1787
FOXO4 -0.2272
NR3C2 -0.5122
TRPM1 1.2091
MME -0.1173
MMP1 1.286
MMP2 0.5576
MMP3 1.286
MMP7 1.286
MMP8 1.286
RGS21 0.3973
ASTL 0.2453
LHX8 -0.0996
MMP9 0.252
MMP10 1.286
ASGR1 -0.1727
MMP11 0.6493
MMP12 1.286
MMP13 1.286
MMP14 0.4851
ATP5EP2 -0.1578
MMP15 0.4385
MMP16 1.0113
MMP17 -0.3129
MMP19 -0.2576
ALDH6A1 -0.0324
ASGR2 -0.1727
MN1 0.6015
MNAT1 -0.0289
MNDA 0.3507
MNT -0.1727
MOBP -0.0869
MOCS1 0.2143
MOCS2 -0.434
ASIP -0.4732
MOG 0.2109
MOS 0.1733
MOV10 -0.0646
CD200 -0.1374
ASL 0.2561
MPG -0.2048
MPI -0.1519
MPL -0.1086
MPO -0.133
MPP1 -0.1985
MPP2 -0.1322
MPP3 -0.1322
MPST -0.5371
MPV17 -0.0507
MPZ 0.3834
MRC1 -2.5139
MRE11A 1.85
ABCC1 -0.1449
ASMT 0.6435
KLK14 0.1704
KLK12 0.1704
ASNA1 -0.18
KRTAP5-5 -0.4974
LINC00615 -0.2359
MXRA7 0.2035
C1orf180 -0.0344
THAP7-AS1 1.1342
LINC00575 0.2257
FER1L6-AS1 0.8581
LOC439949 -0.2108
LOC439950 -0.2211
FAM35B2 -0.5225
LOC439990 -0.4893
LOC439994 -0.4489
IFIT1B -0.4489
ASNS 0.1841
KRTAP5-2 -0.4974
KRTAP5-6 -0.4974
TMEM41B -0.4613
LOC440028 -0.4613
DKFZp686K1684 -0.4891
LOC440040 -0.0715
TRIM51HP 0.2834
SLC22A20 0.2834
KRTAP5-7 0.1043
KRTAP5-11 0.1043
CARD17 -0.5174
LINC00167 -0.5174
IQSEC3 0.4655
ZNF705A 0.2977
FAM66C 0.2977
DDX12P -1.1433
C12orf69 -1.2036
H3F3C -1.1858
DBX2 1.3723
FLJ12825 -0.2576
TMEM198B -0.2576
PLEKHG7 -0.2359
LOC440117 -0.3129
FLJ31485 -0.3129
LOC440131 -0.1578
ALG11 -0.1634
MZT1 -0.1326
OR11H12 0.3083
RNASE13 0.4851
LOC440173 0.2257
LINC00238 -0.0289
CCDC88C -0.0409
CXADRP3 0.1789
NF1P2 2.2469
HERC2P9 -0.1893
WHAMMP2 -0.1893
GOLGA8B -0.1026
EIF2AK4 -0.1026
CATSPER2P1 -0.1554
UNC13C -0.1554
LOC440288 -0.1519
GOLGA6L9 0.8682
DNM1P41 -0.1922
LOC440300 -1.6564
TTLL13 -0.1922
LOC440335 -0.1449
SNX29P2 -0.1827
LOC440354 -0.1827
LOC440356 -0.1827
CSDAP1 -0.1827
HERC2P4 -0.5655
CTRB2 0.5444
RNASEK -0.1727
TBC1D3P5 0.6521
SUZ12P1 0.1993
LOC440434 0.1787
GPR179 0.1787
TBC1D3P2 0.6714
PLEKHM1P 0.6714
LOC440461 0.6714
BAIAP2-AS1 0.2035
ANKRD20A5P 0.1789
HSBP1L1 -0.5895
PLIN5 -0.5938
CLEC4GP1 -0.202
ZNF506 -0.1703
LOC440518 -0.1703
ZNF724P -0.1703
PSG8 0.223
FLJ42875 -0.1549
PRAMEF11 -0.1549
LOC440563 -0.1549
UQCRHL -0.1549
MINOS1 -0.1008
SLC2A1-AS1 -0.1086
FAM183A -0.1086
ZYG11A -0.1086
FLJ31662 -0.0646
LOC440600 -0.0525
BCL2L15 -0.0646
NUDT4P1 -0.1077
HIST2H2BF 0.9431
ETV3L 0.767
LRRC52 0.3973
LOC440700 0.3973
LOC440704 0.3973
C1orf186 0.4212
TRIM67 0.4176
MAP1LC3C 0.3615
DZANK1-AS1 -1.1662
P2RX6P 1.1342
PIWIL3 0.2231
MIAT 0.6015
SHISA8 -0.5197
ODF3B -1.0218
CAPN14 -0.0507
ACTR3BP2 -0.0301
LOC440896 0.1736
LOC440900 0.2273
LOC440905 0.2171
LOC440910 0.2171
LOC440925 0.1982
H3F3AP4 -0.477
LOC440944 -0.1005
FLJ33065 -0.0869
TMEM89 -0.1201
IQCF6 -0.0985
C3orf78 -0.0985
LOC440970 -0.0953
LOC441009 -0.0953
MTHFD2L 0.2099
LOC441025 0.2178
TMEM150C 0.2257
GUSBP5 -0.4929
HSP90AA6P -0.0918
C4orf47 -0.5388
DUX4L4 0.1462
MARCH11 0.7055
CRSP8P -0.0887
FLJ42709 -0.095
C5orf56 -0.0984
FLJ16171 -0.1157
C6orf226 0.261
TMEM151B 0.261
OOEP -0.082
FAM26F -0.056
FLJ46906 -0.0353
LINC00602 -0.124
RNF216P1 0.2788
PMS2CL 0.2788
LOC441204 0.2788
ZNRF2P1 0.2381
RP9P 0.2381
ZNF716 0.2561
LOC441242 0.2561
TYW1B 0.2015
SPDYE7P 0.2015
DTX2P1-UPK3BP1-PMS2P11 0.2015
SPDYE3 0.1841
SPDYE2 0.1841
AKR1B15 0.1687
CTAGE15P 0.2664
FLJ44511 0.8502
OR4F21 -1.309
FAM90A7P -1.2342
FAM90A10P -1.2342
FLJ39080 0.8675
FLJ46284 1.3536
FLJ42969 1.2645
AARD 2.1006
LRRC24 -0.2032
FLJ35282 -0.4006
SUGT1P1 -0.4764
AQP7P3 0.0736
FAM75C1 1.3494
LOC441454 0.195
LOC441455 0.195
FAM22G 0.195
ANKRD18B -0.4764
LOC441461 0.195
C9orf173 0.1896
NRARP 0.1896
FLJ46446 -0.2272
RPS26P11 -0.2272
GLRA4 -0.2272
FAM127C -0.1435
CT45A3 -0.1435
CT45A5 -0.1435
SPANXN4 -0.1435
PGAM4 -0.2272
CDNF -0.2092
FRG2B -0.6126
LOC441601 0.2834
OR5B3 0.2834
TSPAN11 -1.1858
OR9K2 -0.2576
LOC441666 -0.1522
OR4Q3 0.4851
OR4M1 0.4851
TEX21P -0.0289
WBP11P1 -0.1235
TARM1 0.2005
ANKRD65 -0.1549
PGCP1 -0.152
OR10J3 0.3834
OR2W5 0.3493
OR13G1 0.3493
ZNFX1-AS1 0.252
LOC442028 0.2453
SULT1C3 0.2352
GALNTL6 -1.056
LOC442132 0.7055
OR2B3 0.2109
OR2J3 0.2109
OR14J1 0.2109
OR10C1 0.2109
ATP6V0CP3 0.261
PTCHD4 0.7748
SLC25A51P1 -0.0856
GSTM2P1 -0.056
RFPL4B -0.056
ZNF727 0.2561
OR2A2 0.2664
PTGER4P2 0.0736
FOXB2 0.2257
FAM47C 0.1553
UQCRBP1 0.6089
LOC442459 -0.2272
LOC442497 0.8502
DPY19L2P4 0.1585
DPY19L2P3 0.2788
STAG3L3 0.2015
STAG3L2 0.2015
SPDYE5 0.2015
EIF3IP1 0.1909
LMOD2 0.1828
MIR133B 0.6187
MIR135B 0.4212
MIR148B -0.2576
MIR302B -0.1146
MIR302C -0.1146
MIR302D -0.1146
MIR323A -0.0445
MIR324 -0.1727
MIR326 0.2796
MIR328 0.4385
MIR330 0.5321
MIR331 -0.2359
MIR335 0.1828
MIR337 -0.0445
MIR338 0.2035
MIR339 0.1721
MIR340 1.4939
MIR345 -0.0445
MIR346 -0.4893
MIR367 -0.1146
MIR376C -0.0445
MIR369 -0.0445
MIR371A 0.4464
MIR372 0.4464
MIR373 0.4464
MIR374A -0.2272
MIR196B 0.2788
ASPA -0.1727
MYO1B 0.1223
CITED1 -0.2272
MSH2 -0.0722
MSH3 -0.0887
MSH4 -0.0996
MSH5 0.2016
ASPH 0.1733
MSI1 -0.3129
IGFL4 0.5321
ASS1 0.1983
ARHGEF35 0.2664
SULT1A4 -0.1827
TARP 0.2745
TRIM6-TRIM34 -0.4613
C9orf129 0.195
POTEE 0.2171
PALM2-AKAP2 0.2211
MSMB -0.4917
MSN 0.0983
MSR1 -1.1852
MSRA -1.2342
MST1 -0.1201
MST1R 0.2159
MSX1 -0.119
MSX2 -0.1157
FRG2 0.1462
KPRP 0.5586
LCE6A 0.6203
MT1A 0.4385
MT1B 0.4385
MT1E 0.4385
MT1F 0.4385
DEFA10P -1.2342
MT1G 0.4385
GGNBP1 0.6228
MT1H 0.4385
MT1JP 0.4385
MT1M 0.4385
MT1L 0.4385
MT1X 0.4385
MT2A 0.4385
MT3 0.4385
MTAP -0.4006
MTCP1 -0.1985
MTF1 -0.1086
NUDT1 0.9208
MTHFD1 -0.0289
MTHFR -0.1549
MTIF2 -0.0722
MTM1 -0.0905
MYO1F -0.18
MTNR1A -0.5388
MTNR1B 0.3102
MTTP -0.0787
MTR 0.4176
MTRR 0.7055
MTX1 0.6306
MUC1 0.6306
MUC2 -0.4974
MUC4 1.3335
MUC6 -0.4974
MUC7 0.2099
TRIM37 -0.133
MUSK 0.2211
MUT 0.6187
MUTYH -0.1086
MVD 0.6249
MVK -0.2712
MX1 0.3946
ASTN1 0.3973
MX2 0.3946
MXI1 -0.4605
MYB -0.0353
MYBL1 0.1733
MYBPC1 -0.3114
MYBL2 0.252
MYBPC2 0.1704
MYBPC3 -0.1228
MYBPH 0.4212
MYC 0.9061
MYCL1 -0.1086
MYCN -0.0476
MYD88 -0.0465
GADD45B -0.5938
MYF5 -0.2308
MYF6 -0.2308
MYH1 -0.1727
SERPINC1 0.3973
MYH2 -0.1727
MYH3 -0.1727
MYH4 -0.1727
MYH6 0.4851
MYH7 0.4851
MYH8 -0.1727
MYH9 -0.5419
MYH10 -0.1727
MYH11 -0.1449
ZFHX3 0.5444
MYL1 -0.477
MYL2 -0.2712
MYL3 -0.1201
MYL4 -0.133
MYL5 -0.1903
MYL6 -0.2576
MYLK -0.0718
MYO1A -0.2576
MYO1C -0.1727
MYO1D 0.1615
MYO1E -0.1413
MYO5A -0.1554
MYO5B -0.5274
MYO6 -0.082
MYO7A 0.2796
MYO7B 0.2409
MYO9A -0.1519
MYO9B -0.1703
MYO10 0.7055
MYOC 0.3973
MYOD1 -0.4613
MYOG 0.4212
PPP1R12A -0.2308
ATF1 -0.2452
PPP1R12B 0.4212
MYT1 0.2325
NAB1 0.1223
NAB2 -0.2576
NACA -0.2576
NAGA -0.5197
NAGLU 0.2036
ATF3 0.4152
HNRNPM -0.18
NAIP -0.378
NAP1L1 -0.2308
NAP1L2 -0.2272
NAP1L3 -0.2272
NAP1L4 -0.4898
NARS -0.5274
NASP -0.1086
ATF4 -0.5371
CEACAM6 0.6058
NBL1 -0.1008
NUBP1 -0.1449
NBN 1.0113
NCAM1 -0.5174
NCAM2 0.2749
NCBP1 0.195
NCF2 0.3973
NCF4 -0.5371
NCK1 -0.1248
NCL -0.502
NDN -0.1766
NDP 0.1553
NDUFA1 -0.1435
NDUFA2 -0.0984
NDUFA3 0.2005
NDUFA4 0.2788
NDUFA5 0.1828
ACLY 0.2036
NDUFA6 -0.5197
NDUFA7 -0.18
NDUFA8 0.2211
NEB 0.5299
NDUFA9 0.4655
NDUFA10 -0.5887
NDUFAB1 -0.1827
NDUFB1 -0.0409
NDUFB2 0.1687
NDUFB3 -0.5127
ATIC -0.477
NDUFB4 -0.1731
NDUFB5 0.4365
NDUFB6 -0.4764
NDUFB7 -0.1703
NDUFB8 -0.4628
NDUFB9 1.2731
NDUFB10 -0.1449
NDUFC1 -0.4929
NDUFC2 0.2796
NDUFS1 -0.477
ATM -0.5174
NDUFS2 0.3834
NDUFS3 -0.1228
NDUFV1 -0.1556
NDUFS4 -0.434
NDUFS5 -0.1086
NDUFS6 2.0809
NDUFS8 -0.1556
NDUFV2 0.1789
RERE -0.1549
NDUFV3 0.5531
DRG1 0.2597
NEDD4 -0.1554
SEPT2 -0.5887
RPL10A 0.2143
NEDD8 0.3763
NEDD9 0.2219
ATOH1 -0.0581
NEFM -1.1852
LRRC37A2 -0.133
SUMO1P3 0.3834
SPIN2B 0.9792
GIMAP6 0.1365
LRRC18 -0.4917
NEFH 0.2597
NELL1 -0.4812
NEFL -1.1852
ATOX1 -0.0984
NEK1 0.5465
NEK2 0.4152
NEK3 -0.1634
NELL2 1.3723
NEO1 -0.1519
NEU1 0.2016
NEU2 -0.502
ATP1A1 -0.0646
NEUROD1 0.1036
NEUROD2 3.4633
NEUROG1 -0.0984
NF1 0.1993
ATP1A2 0.3834
NF2 0.2597
NFATC1 -0.5895
NFATC2 0.252
NFIA -0.0702
NFATC3 0.4385
NFATC4 0.3763
NFE2 -0.2576
NFE2L1 -0.133
ATP1A3 0.6058
NFE2L2 0.1982
NFIB 1.5205
NFIC -0.5938
NFIL3 0.2071
NFIX -0.18
ATP12A -0.1578
NFKB1 -0.0787
NFKB2 -0.4628
NFKBIA 0.3763
NFKBIB 0.2071
NFKBIE 0.261
NFKBIL1 0.2016
TONSL -0.8087
NFRKB -0.5174
NFX1 -0.4764
ACO1 -0.4764
ATP1A4 0.3834
NFYA 0.261
NFYB -0.3114
NFYC -0.1086
NGF -0.0646
NGFR -0.133
NHLH1 0.3834
NHLH2 -0.0646
NHP2L1 -0.5197
ATP1B1 0.3973
NHS 0.1962
NID1 0.4176
NINJ1 0.195
NINJ2 0.4655
NIT1 0.3834
NKG7 0.1704
ATP1B2 -0.1727
NKTR -0.0869
NKX2-2 -1.1662
NKX3-1 -1.1852
NKX6-1 0.2257
NNAT -0.4732
NMB -0.1922
NMBR -0.0353
ATP1B3 -0.1248
NME1 -0.133
NME2 -0.133
NME3 -0.1449
NME4 -0.2048
NQO2 0.2219
NMT1 -0.1322
NNMT -0.5174
NODAL -0.4893
NOP2 0.4655
NONO -0.2272
NOS1 -0.2712
NOS2 0.6521
NOS3 0.1365
CNOT2 -0.2308
CNOT3 0.2005
CNOT4 0.1687
NOTCH1 0.1896
NPY 0.2788
NOTCH2 -0.0768
NOTCH3 -0.1703
NOTCH4 0.2016
NOV 0.994
NOVA1 0.3763
NOVA2 0.5321
FXYD2 -0.5174
PNP 0.4851
NPAS1 0.19
NPAS2 0.6265
NPAT -0.5174
NPC1 -0.1493
NPHP1 0.2352
NPHS1 0.4053
NPM1 -0.1278
ATP2A1 -0.1827
NPPA -0.1549
NPPB -0.1549
ATP2A2 -0.2712
NPPC -0.502
NPR1 0.6203
NPR2 -0.4764
NPR3 0.714
NPTX1 0.2035
NPTX2 0.1841
NPY1R -0.5444
NPY2R 0.0277
NPY6R -0.0984
NPY5R -0.5444
ATP2A3 -0.1727
SLC11A2 -0.2452
NRAP -0.4605
NRAS -0.0646
NRCAM 0.1909
NRD1 -0.1086
NRF1 0.1828
ACR -1.0218
ATP2B1 -0.2359
NRGN -0.5174
NRL 0.3763
NRTN -0.5913
YBX1 -0.1086
NSF -0.133
NT5E -0.0378
NTF3 0.4655
NTF4 0.5968
ATP2B2 -0.1005
NTHL1 -0.1449
NTRK1 0.767
NTRK2 0.2257
NTRK3 -0.1922
NTN3 -0.1449
ROR1 -0.0702
ATP2B3 -0.0905
ROR2 0.2071
DDR2 0.396
NTS -0.2359
NTSR1 0.2325
GEMIN8P4 -0.1077
C8orf22 -0.116
IGIP -0.0984
NUCB1 0.5968
NUCB2 -0.4613
NUMA1 0.1043
NUP88 -0.1727
NUP98 -0.4898
NR4A2 0.1982
ATP2B4 0.4212
NVL 0.4176
GPR143 0.1358
COA5 0.2575
LOC493754 0.2561
OAS1 -0.2712
HCG11 0.2109
TRIM72 -0.1827
CISD2 -0.0787
CCDC73 -0.1282
EID3 -2.9151
GPX8 -0.434
OAS2 -0.2712
RNASE12 0.4851
PHOSPHO2 0.1982
OAS3 -0.2712
RBMXL1 -0.0707
SPANXN1 -0.1435
SPANXN2 -0.1435
LOC494127 0.2257
LOC494141 -0.4613
CHAC2 -0.0722
FBXO47 0.1787
SPANXN5 0.2224
OAT -0.4605
TBC1D25 0.5734
MIR375 -0.477
MIR376A1 -0.0445
MIR377 -0.0445
MIR379 -0.0445
MIR380 -0.0445
MIR381 -0.0445
MIR382 -0.0445
MIR383 -1.1852
MIR384 -0.2272
MIR423 0.1993
MIR424 -0.1435
MIR425 -0.1201
RNF165 -0.5274
DFNB59 0.1982
C18orf56 0.1789
WEE2 0.1687
LOC494558 0.2363
OAZ1 -0.5938
OAZ2 -0.1413
OCA2 -0.1893
ATP4A 0.4053
OCM2 0.1841
OCRL -0.1435
ODC1 -0.0778
ODF1 1.2645
ODF2 0.1983
OMD 0.2071
ATP4B -0.1811
OGDH 0.2745
OGG1 -0.1005
OGN 0.2071
FLJ25758 -0.202
TIFAB -0.0984
CLEC18B 0.5444
BDNF-AS -0.4276
C18orf61 0.1789
OLR1 -1.1433
OMG 0.1993
OMP 0.2796
OPA1 0.4803
LINC00293 -0.116
C18orf32 -0.5274
OPCML -0.5174
ATP5A1 -0.5274
TNFRSF11B 0.994
OPHN1 -0.2272
OPRD1 -0.1589
ZNF295 0.3946
SCAPER -0.1519
WRAP73 -0.1549
OPRK1 -0.116
CRNN 0.6238
CLDN20 -0.0353
OPRL1 0.2325
OPRM1 -0.0353
SIX6 -0.0289
OR1D2 -0.1727
OR1F1 -0.1449
OR2C1 -0.1449
OR3A1 -0.1727
OR3A2 -0.1727
ORC1 -0.1086
ORC2 -0.5127
ACO2 -0.5197
ORC4 0.9919
ORC5 0.1841
SLC22A18 -0.4898
SLC22A18AS -0.4898
ORM1 0.2211
ORM2 0.2211
OSBP 0.2834
OSM 0.2597
OTC 0.1553
ALDH7A1 -0.0984
CLDN11 -0.1142
OTX1 -0.0722
OTX2 -0.0023
OVGP1 -0.152
OVOL1 -0.1556
OXA1L 0.4851
OXCT1 0.714
OXT 0.5118
OXTR -0.1005
P2RX1 -0.1727
P2RX3 0.2834
P2RX4 -0.3129
P2RX5 -0.1727
P2RX7 -0.3129
P2RY1 -0.1173
P2RY2 -0.5247
P2RY4 -0.2272
P2RY6 -0.5247
P2RY11 -0.18
P4HA1 -0.4893
P4HB -0.1219
MS4A13 0.2834
LOC503519 0.7964
A1BG-AS1 -0.1831
SPRN -0.6126
FLJ35946 -0.095
ARGFX -0.1731
PA2G4 -0.2576
ARGFXP2 0.1615
DPRXP4 0.1993
LOH12CR2 -1.2036
PEBP1 -0.3129
DPRX 0.4464
DUXA 0.2005
OR8U8 0.2834
OR9G9 0.2834
PABPC3 -0.1578
FURIN -0.172
PCSK6 -0.1897
PAEP 0.1896
PAFAH1B1 -0.1727
RRM2B 1.2645
SMARCAL1 -0.477
G0S2 0.4212
PLA2G3 0.2597
MINK1 -0.1727
CD207 -0.0722
PAFAH1B2 -0.5174
PAFAH1B3 0.223
DUOX2 -0.1554
NOX4 0.2835
NOX3 -0.0353
COL5A3 -0.18
PAFAH2 -0.1589
SYCP3 -0.3114
PODXL2 -0.1145
DEC1 0.2211
CHST11 -0.2712
PRDX1 -0.1086
PAH -0.3114
SERPINE1 0.1841
SERPINB2 -0.5576
PAK1 0.2796
ATP5B -0.2576
IL20 0.4212
UBQLN3 -0.4613
GALNT9 -0.3129
IL21R -0.1827
IL22 -0.2308
ATP6V0A4 0.1687
ITSN2 -0.1125
DEF6 0.2143
PAK2 0.4454
CUZD1 -0.4605
CYHR1 -0.8087
GEMIN4 -0.1727
PAK3 -0.2272
CALY -0.6126
ANO7 -0.5887
PALM -0.6245
PNPLA8 0.1909
ARHGEF4 0.2171
ARHGEF3 -0.0985
SLC45A1 -0.1549
PCA3 0.2257
PAM 0.1996
CNTN3 -0.0953
NEUROG3 0.0185
REG3A -0.0983
PAPPA 0.2211
RDH8 -0.18
PARK2 -0.124
DCAF8 0.3834
PARN -0.1449
PAWR -0.2308
PAX1 -1.1662
PAX2 -0.4628
PAX3 -0.477
PAX4 0.1828
PAX5 -0.4764
PAX6 -0.4891
KCNK4 0.2834
MYEF2 -0.1554
IRX4 2.0809
ASAP1 0.2778
AK3 1.513
HP1BP3 -0.1008
PAX7 -0.1008
HDGFRP3 -0.1898
COPS7A 0.4655
NSDHL -0.0905
PDCL 0.2211
PAX9 0.3763
TAS2R3 0.1687
TAS2R4 0.1687
TAS2R16 0.1828
TAS2R1 0.7055
TAS2R9 -1.1433
TAS2R8 -1.1433
TAS2R7 -1.1433
TAS2R13 -1.1433
TAS2R10 -1.1433
TAS2R14 -1.1433
DHH -0.2452
F11R 0.3834
TRAT1 -0.1374
VILL -0.0465
C6orf48 0.2016
PARD6A 0.4385
CLEC4A 0.2977
SPOCK3 -0.4776
STMN3 0.2325
RNF141 -0.4613
NTM -0.5174
HEBP1 -1.2036
PBX1 0.3973
PBX2 0.2016
ATP5C1 -0.2211
PBX3 -0.128
PC -0.1556
PCBD1 -0.4893
PCBP1 -0.0722
CDON -0.5174
IMPG2 -0.0913
PCBP2 -0.2576
PDE11A 0.1982
FOXP3 0.5734
SHANK1 0.1704
TBX22 -0.2272
PCCA -0.1465
PCCB -0.1248
SOST -0.1322
PCDH1 -0.0984
PCDHGC3 -0.0984
PCDH7 -0.5388
TMED5 -0.1077
ACOX1 0.2035
PCDH8 -0.1634
SLC35B3 0.2219
MTERFD1 1.3536
TPRKB -0.0722
MED31 -0.1727
COQ6 -0.0324
AMDHD2 -0.1449
SLC35C2 0.252
ASCC1 -0.4893
DERL2 -0.1727
PCDH9 -3.3619
EXOSC3 -0.0076
FAHD2A 0.2453
SLMO2 1.4423
EXOSC1 -0.4489
TMED7 1.7753
ISOC1 -0.0984
EMC9 0.3763
RRP15 0.4176
CCDC53 -0.3114
HDDC2 -0.0468
MRPS16 -0.4893
GLRX2 0.3973
MRPS18C 0.2257
FIS1 0.1841
PAM16 -0.1449
GOLT1B -1.2036
BOLA1 0.9431
VPS36 -0.1634
DESI2 0.3615
FAM18B1 -0.2158
GLOD4 -0.1727
CELA2B -0.1549
UBXN1 0.2834
SERPINA5 -0.0445
ZNF593 -0.1589
ZBTB7B 0.6306
ST8SIA3 -0.5274
PCK1 1.0895
PI15 0.8675
PRLH -0.502
GMNN 0.2109
PLEKHA8P1 1.3723
LAP3 -0.0953
WDPCP -0.0722
ZNF691 -0.1086
FAM135B -0.2119
PCK2 0.3763
TXNDC12 -0.1086
TXNDC11 -0.1449
ATL1 -0.0124
CALHM2 -0.4628
RPS27L -0.1413
C3orf32 -0.1005
YARS2 -1.1858
NMD3 -0.1173
MRPL2 0.261
NOSIP 0.1704
DERA -1.2036
MEMO1 -0.0507
MRPL4 -0.18
APIP 0.2764
TMX2 0.2834
CUTC -0.4628
FCF1 -0.0324
THAP4 -0.5887
NDUFA13 -0.1703
PCM1 -1.1852
MRPS7 0.2035
POLR1D -0.1578
GAL -0.1556
CRYL1 -0.1578
MLXIPL 0.2015
TNNI3K -0.0996
YBX2 -0.1727
KLHL5 -0.0631
PLLP 0.4385
SEPSECS -0.554
SIDT2 -0.5174
RRNAD1 0.767
ADIPOR1 0.4212
TRNT1 -0.1005
UTP18 -0.133
SCCPDH 0.3493
IFT52 0.252
ABHD5 -0.0869
PCMT1 -0.0353
SH3GLB1 -0.0707
ZC2HC1A 0.8675
MECR -0.1589
NDUFAF1 0.4111
FAM108B1 0.2363
PHF20L1 0.6633
TFB1M -0.0353
APH1A 0.9431
METTL9 -0.1867
RDH11 -0.0289
PCNA 0.5118
LACTB2 0.1448
SUV420H1 -0.1556
TRAPPC12 -0.0778
ZDHHC9 -0.1435
FAM82B 0.2643
MRPS2 0.1896
COQ4 0.1983
UTP11L -0.1086
SBDS 0.2561
RPL26L1 -0.1157
COMMD2 -0.1248
ZNF706 1.2645
IER3IP1 -0.5274
GOLGA7 0.8464
NAA20 -1.1662
TRIM17 0.4176
SAR1B -0.0984
ANGPTL4 -0.18
ASB3 -0.0722
PHF11 -0.1634
RLIM -0.2272
KCTD3 0.4176
CCDC41 -0.2359
IRAK4 1.3723
RNFT1 -0.1499
COPS4 0.2257
INSIG2 0.2273
CHCHD2 0.2561
DYNC1LI1 -0.0465
HSD17B12 -0.4946
A4GNT -0.1248
ING4 0.4655
CERCAM 0.1983
C5orf45 -0.1692
SDF4 -0.1549
SLC45A2 0.714
MRTO4 -0.1008
HN1 0.2035
SERPINA10 -0.0445
ZNF580 0.2005
PCNT 0.1702
VPS28 -0.8087
C3orf18 -0.0985
EGFL7 0.1896
DBR1 -0.1248
DCTN4 -0.0984
AADAT -0.5404
CYB5R4 -0.0378
MYO15A -0.1642
HSD17B11 0.3116
HSD17B14 0.5968
NAGPA -0.1449
TUBD1 -0.1499
TUBE1 -0.056
LEF1 -0.0787
PLEKHO1 0.9431
HAO2 -0.0768
PCOLCE 0.1841
DCXR -0.1219
HSPA14 -0.2092
GPN3 -0.2712
CRBN -0.1005
WBP5 -0.2272
RSL24D1 -0.1554
SS18L2 -0.0869
CHMP1A 0.6249
HERC5 0.3116
CKLF 0.4385
ZNF639 0.4365
IPO11 -0.434
RAPGEFL1 0.1955
PLCE1 -0.4489
C9orf53 -0.4006
NIN -0.0124
CPA4 0.1828
ZDHHC2 -1.1852
DDX47 -1.2036
NUSAP1 0.4111
TACO1 0.6714
ACP6 0.9691
GP6 0.2005
DUSP13 -0.4893
CLDN18 -0.1248
RAB9B -0.2272
PCP4 0.7893
LUZP4 -0.0841
IGF2-AS -0.4974
GLRX5 -0.0445
PCSK1 -0.095
ZNF219 0.4851
TCEB3B -0.5274
ABI3 -0.133
COPZ2 -0.133
PIGP 0.4591
GLTP -0.2712
PHF20 -0.4732
VRK3 0.1704
CRIM1 -0.0553
C22orf43 0.6493
EMC4 -0.1179
FAM203A -0.2144
MZB1 -0.0984
ANKRD39 0.2453
COX16 -0.0324
C3orf19 -0.1005
SHISA5 -0.1201
PAIP2 -0.0984
PDZD11 -0.2272
TMEM69 -0.1086
PCSK5 0.2257
C6orf203 -0.056
NT5C3 0.2381
FAM178B 0.2453
MRPL37 -0.1086
RNF181 -0.0641
TBC1D7 0.2219
MARCH2 -0.18
MRPL51 0.4655
TMEM216 0.2834
PCSK2 -1.1662
CXorf26 -0.2272
MRPL30 0.2575
MRPL27 -0.133
CDKL3 -0.0984
CLEC1B -1.1433
CLEC1A -1.1433
PIPOX 0.1993
CDK16 0.9157
TFDP3 -0.1435
UBAP1 -0.4764
BET1L -0.4974
KLF3 -0.0631
MAPKAPK5-AS1 -0.2712
ZNF571 0.2071
DNAJC27 -0.1042
IER5 0.3973
C1RL 0.2977
CDK17 -0.2415
GOLM1 0.2257
ANKMY1 -0.5887
SCAND1 -0.4732
BFAR -0.1449
TLR7 0.1358
RASL12 -0.1413
CEND1 -0.4974
CHCHD8 0.2796
RXFP3 0.714
CDK18 0.4212
ERGIC2 -1.2306
GMIP -0.1703
GMPR2 0.3763
CD320 -0.18
PCDH12 -0.0984
ECSIT -0.18
SLC15A3 0.2834
BPIFA1 0.2545
THEG -0.6245
NRN1 0.2219
ATP5D -0.6245
PCYT1A 0.4454
TIMMDC1 -0.1731
GCNT4 -0.0582
CYP39A1 0.261
FKBP11 -0.2452
ZDHHC3 -0.0869
KCNK9 -0.2119
FAM13B -0.0984
FAM53C -0.0984
REEP2 -0.0984
ARMCX1 -0.2272
SLC22A17 0.4851
TLR8 0.1358
SLC25A37 -1.1852
FAM198B -0.0115
NME8 0.2745
KRCC1 -0.0641
PLAC8 0.2257
PHF21A -0.1326
MRPL35 -0.0641
RSRC1 -0.1173
PDC 0.3973
MEX3C -0.5274
AMZ2 0.6714
WAC -0.1522
SPG21 -0.1413
ARL17A -2.6748
AHSP -0.1827
ARL6IP4 -0.3129
PDCD1 -0.5887
