SYMBOL HCC1143_BREAST
INCENP -0.2597
AQP5 -0.2149
IDO1 -0.2104
ING1 -0.2199
ING2 -0.8051
INHA -0.1601
INHBA -0.1622
INHBB -0.0745
INHBC 0.733
CXCL10 -0.6279
INPP1 -0.1317
AQP6 -0.2149
INS -0.2461
INPP4A 0.1208
INPP5A -0.2401
INPP5B -0.2476
INPP5D -0.2134
INPPL1 -0.1563
INSIG1 -0.8603
AQP7 -0.1419
INSL3 0.1591
INSL4 -1.6165
INSM1 0.8102
INSR -0.3248
INSRR -0.0996
EIF3E 1.4127
PDX1 0.3432
IPP -0.1987
IPW 0.1109
IRAK1 0.7122
ITGA6 -0.1551
IRAK2 -0.1496
IREB2 0.3467
IRF1 0.2271
AQP9 0.5836
IRF2 -0.8051
IRF3 0.116
IRF4 -0.3795
IRF5 -0.8107
IRF6 0.4867
IRF7 -0.2461
IRS1 -0.0993
ISG20 0.4276
AR 0.4757
ISL1 0.2597
ISLR 0.3939
ITGA1 0.2597
ITGA2 0.2597
ITGA2B 0.1024
ITGA3 0.1685
ITGA4 -0.1224
ITGA5 -0.1856
ITGA7 -0.1856
ABCC6 0.4361
ITGA9 0.5461
ITGAD 0.3945
ITGAE 0.1042
ITGAL 0.9366
ITGAM 0.3945
ITGAV -0.1224
ITGAX 0.3945
ITGB1 0.5638
ITGB2 1.3771
ARAF -0.1706
ITGB3 0.1234
ITGB4 0.6946
EIF6 0.8639
ITGB5 0.3009
ITGB6 -0.1412
ITGB7 -0.1856
ITGB8 -0.127
ITIH1 -0.7193
ITIH2 0.7635
ITIH3 -0.7193
ACADVL 0.1042
ITIH4 -0.7193
ITK 0.3371
STT3A -0.8229
ITPA 0.6849
ITPK1 0.0673
ITPKA 0.1878
ITPKB 0.1421
ITPR1 -0.1256
ITPR2 -0.208
ITPR3 0.1569
IVD 0.1878
IVL -0.0525
JAG2 1.677
JAK1 -0.1271
JAK2 -1.6165
JAK3 0.1591
ARCN1 -0.8864
JARID2 -0.017
JUN -0.1271
JUNB -0.2805
JUND 0.1591
JUP -0.7623
TRIM23 0.2395
KAL1 -1.3049
GSTK1 -0.2566
CD82 -0.1402
KARS -0.1862
USP50 0.1317
KCNA1 -0.2893
KCNA2 -0.176
KCNA3 -0.176
HILS1 0.1685
DND1 0.2271
KCNA4 -0.1626
AREG -0.6279
KCNA5 -0.2893
KCNA6 -0.2893
CDRT1 0.1926
NDUFS7 -0.2766
KCNA7 0.116
PTCHD3 0.8691
NHLRC2 -0.1965
CCDC172 -0.1965
GALNTL4 0.5801
NCR3LG1 -0.2399
DKFZp779M0652 0.4758
FAM111B 0.2001
TMEM179B -0.2493
KCNA10 -0.176
TBC1D10C 0.1832
DNAJB13 -0.1563
LOC374443 -0.1885
KRT77 -0.1856
PTPRQ -0.1635
C12orf42 -0.2525
TPTE2P6 0.3432
KCNB1 0.0825
ASPG 0.0813
KCNC1 -0.2399
TEX9 0.1317
GOLGA6L5 0.4273
KIF7 0.4276
ZNF710 0.4276
HDDC3 0.4276
KCNC2 -0.1009
TEPP -0.1906
SPEM1 0.1042
EFCAB5 -0.3075
KCNC3 0.116
LRRC37A3 -0.2706
ANKRD30B -0.0202
C18orf34 -0.1161
ATP9B 0.6686
C19orf35 -0.2766
HSD11B1L -0.3248
C19orf45 -0.3248
ZNF699 -0.3103
TMEM205 -0.3103
YJEFN3 0.1591
SBSN 0.0885
ZNF829 0.0448
KCNC4 -0.176
ZNF568 0.0448
B3GNT8 0.1806
IGFL1 0.116
ZNF773 0.029
DRAXIN -0.2671
SPATA21 -0.1794
CCDC23 -0.1987
ATPAF1-AS1 -0.1987
HEATR8 -0.1811
FAM73A -0.1129
ARF1 0.1421
KCND1 -1.2158
PEAR1 -0.0996
SFT2D2 -0.0996
MIA3 0.9421
C1orf95 0.1421
FAM89A 0.1342
KCND2 -0.1846
PI4KAP2 0.7641
PFN4 -0.1606
FAM228B -0.1606
LOC375196 0.2696
KCND3 -0.1941
ANKRD36 0.7669
WASH2P -0.0745
RBM43 -0.1327
LOC375295 -0.1688
CERKL -0.1224
KCNE1 0.349
C2orf62 -0.1601
RBM44 -0.2134
AQP12A -0.2134
LHFPL4 -0.1793
C3orf77 -0.719
C3orf62 -0.7285
TMEM110 -0.7193
LRRC33 0.7571
KCNF1 -0.1721
C5orf34 0.2237
MAST4 0.2395
C5orf25 0.6273
KCNG1 0.1237
GUSBP4 -1.2855
GJB7 0.2226
VWC2 0.8309
TRIM73 -0.7581
KCNH1 0.3888
NAT16 -0.8113
SLC26A5 -0.8113
LHFPL3 -0.8113
KCP -0.8107
SPATC1 1.1607
KCNH2 -0.8382
ENHO -0.1419
AQP7P1 -0.101
PTAR1 -0.1958
ERCC6L2 -0.2396
SWI5 -0.3115
C9orf50 -0.3115
PNPLA7 -0.3115
AGRN 0.1477
C9orf169 -0.3115
KCNJ1 -0.8229
KCNJ2 0.6946
FLJ46361 -0.2021
KCNJ3 -0.1412
KCNJ4 0.5206
LRRC10 1.3963
KCNJ5 -0.8229
RAB15 0.1335
KCNJ6 -0.3799
KCNJ8 -0.208
RNF126P1 0.6531
SLC27A1 0.1591
KCNJ9 -0.0996
KCNJ10 -0.0996
RPS10P7 0.1633
KCNJ11 -0.2399
KCNJ12 0.1224
SDC4P 0.6048
KCNJ13 -0.2134
ZC3H6 -0.0745
ARF3 -0.2149
KCNJ14 0.116
KLHL30 -0.2134
PRSS45 -0.719
KCNJ15 -0.3799
KCNJ16 0.6946
KCNK1 0.3596
KCNK2 0.9421
USP17L2 -0.4261
CA13 0.7302
KCNK3 -0.1393
KCNMA1 -0.1834
ENTPD8 -0.3115
KCNMB1 0.6253
ARF4 -0.6857
KCNN1 0.1591
KCNN2 0.2331
TRIM74 -0.7581
KCNN3 -1.1787
KCNN4 0.1806
KCNQ1 -0.2461
KCNQ2 0.0788
KCNQ3 1.1406
KCNS1 0.0825
APITD1 -0.2671
KCNS2 0.6882
FLJ43663 -0.8107
CATSPER4 -0.2476
LINC00162 1.3771
LINC00317 -0.0521
COL18A1-AS1 1.3771
NHLRC1 -0.017
RNF148 -0.1846
MALAT1 0.1832
ARL4D 0.1024
KCNS3 -0.1515
RNF138P1 0.2395
FLJ31306 0.1335
KDR 0.6626
KEL -0.2566
KHK -0.1393
KIF2A 0.2395
KIF3C -0.2456
KIF5A 0.733
KIF5B 0.5638
ACAT1 -0.8263
KIF5C -0.1327
KIFC3 -0.1906
KIR2DL1 0.5857
KIR2DL3 0.5857
KIR2DL4 0.5857
KIR2DS4 0.5857
ARF5 -0.8107
KIR3DL1 0.5857
KIR3DL2 0.5857
KISS1 0.4867
KIT 0.6626
KLK1 0.116
KLK2 0.116
KLKB1 -0.8051
ARF6 0.2037
KLRB1 -0.1885
KLRC1 -0.1885
KLRC2 -0.1885
KLRC3 -0.1885
KLRD1 -0.1885
KNG1 0.5041
ARG1 0.1912
KLC1 0.0813
KIF11 -0.1834
KIFC1 0.1569
KIF25 0.2103
KIF22 0.414
KPNA1 0.3009
KPNB1 0.1234
KPNA2 0.6233
KPNA3 -0.7649
ARG2 0.1335
KPNA4 0.5336
KPNA5 0.2402
TNPO1 0.2395
IPO5 -0.7932
KRAS -0.208
KRTAP5-9 -0.1563
KRT1 -0.1856
KRT2 -0.1856
KRT3 -0.1856
KRT4 -0.1856
KRT5 -0.2149
KRT6A -0.2149
KRT6B -0.2149
KRT7 -0.2149
KRT8 -0.1856
KRT9 -0.7623
KRT10 -0.7577
KRT12 -0.7577
KRT13 -0.7623
KRT14 -0.7623
CHKB-CPT1B 0.5564
RNF144A-AS1 -0.2066
KRT15 -0.7623
ZFP91-CNTF 0.2001
KCTD8 -0.1971
KCTD4 -0.7649
FLJ38109 0.3371
IL31 -0.2633
KRTAP10-4 1.3771
KRTAP10-6 1.3771
KRTAP10-7 1.3771
KRTAP10-9 1.3771
KRTAP10-1 1.3771
KRTAP10-11 1.3771
KRTAP10-2 1.3771
KRTAP10-5 1.3771
KRTAP10-8 1.3771
KRTAP10-3 1.3771
KRTAP12-3 1.3771
KRTAP12-4 1.3771
KRTAP10-12 1.3771
AMIGO3 -0.7285
MRGPRG -0.2461
SLC6A10P 0.0402
ZNF582-AS1 0.029
KRT16 -0.7623
RHOA -0.7285
ZKSCAN4 -0.8337
GUSBP2 -0.8337
HMGA1P7 0.198
SNHG5 0.2226
SUMO4 0.2103
C6orf147 0.2248
CENPW 0.2402
SOGA3 0.2402
LINC00222 0.2402
CEP85L 0.2402
NPSR1 -0.1622
KRT17 -0.7623
SLC7A5P2 0.4361
C6orf120 0.2103
KRTAP5-1 -0.2461
KRTAP5-3 -0.2461
KRTAP5-4 -0.2461
KRTAP5-10 -0.1563
VN1R10P -0.8337
HIST1H2APS1 -0.8958
TBPL2 0.2037
NSUN4 -0.1987
THEMIS 0.2402
LINC00320 -0.0521
RASL11A 0.3432
KRT18 -0.1856
GPR153 0.1477
TMEM189 0.0758
TMEM189-UBE2V1 0.0758
TPTEP1 0.7641
ILDR2 -0.0996
SLC22A25 -0.2493
KGFLP1 -0.101
C10orf113 0.9346
SKIDA1 0.9346
LINC00202 1.9936
LRRC37A6P 0.8691
LOC387647 0.4873
FAM21A 0.4577
SH2D4B -0.1834
C10orf99 -0.1834
SLC16A12 -0.1834
CC2D2B -0.2343
ENO4 -0.1965
ARMS2 -0.2021
TEX36 -0.2021
LOC387723 -0.2401
IFITM5 -0.2461
FAM99A -0.2461
OR56B1 0.4034
GVINP1 0.4032
INSC -0.1744
FIBIN -0.1746
C11orf96 -0.1402
SLC22A10 -0.2493
SPDYC 0.0756
LIPT2 -0.1563
VSTM5 -0.7075
CLEC2A -0.1885
CLEC12B -0.1885
RPL13AP20 -0.208
REP15 -0.208
C12orf68 -0.2149
C12orf75 -0.2525
CCDC42B -0.2633
TMEM233 -0.2633
SETD8 -0.2633
LOC387895 0.173
C1QTNF9B 0.3432
SHISA2 0.3432
NHLRC3 -0.7649
SERP2 -0.7649
C14orf23 0.2078
TOMM20L 0.1335
RHOB -0.1606
KRT19 -0.7623
SERPINA13 0.0673
C14orf64 0.0673
RTL1 0.0813
TMEM179 1.677
KRT31 -0.7623
C15orf52 0.1878
TNFAIP8L3 0.1317
C2CD4B 0.5836
C15orf59 0.3939
LOC388152 0.4273
UBE2Q2P1 0.4273
FLJ42289 0.422
PRR25 -0.0198
KRT32 -0.7623
SBK1 0.414
LOC388242 0.414
C16orf87 -0.2756
LOC388276 -0.2756
C16orf86 -0.1906
KRT33A -0.7623
GLTPD2 0.1042
INCA1 0.1042
SCIMP 0.1042
C17orf100 0.1042
SPDYE4 0.0644
TMEM220 0.0434
SHISA6 0.0434
FAM211A 0.1926
TMIGD1 -0.3075
CCL4L2 -0.8662
C17orf98 -0.8662
LINC00671 -0.7623
CCDC103 0.1451
RPRML 0.1234
KRT33B -0.7623
YPEL2 0.6417
C17orf82 -0.2706
BTBD17 0.6946
AATK-AS1 1.4161
POTEC -0.0202
LOC388499 -0.3248
KRT34 -0.7623
C3P1 -0.3103
ZNF788 -0.3103
CLEC17A -0.2805
CYP4F24P 0.3935
ZNF728 -0.2966
RPSAP58 0.489
RGS9BP 0.0885
KRTDAP 0.0885
ZNF790 0.0448
CEACAM22P 0.1461
CEACAM16 0.1461
BLOC1S3 0.1461
LOC388553 0.116
IGFL3 0.116
ZNF808 0.0676
ZNF761 0.0834
TMEM238 0.0794
ZNF470 0.029
ZNF749 0.029
ZNF324B 0.029
FAM132A 0.1477
HES5 0.1477
SMIM1 0.1477
RNF207 0.1477
TMEM82 -0.2671
KRT35 -0.7623
TRNP1 -0.2476
CD164L2 -0.2476
TRABD2B -0.1987
LDLRAD1 -0.1811
GBP7 -0.1457
C1orf146 -0.1457
FAM69A -0.1457
SLC6A17 -0.176
NOTCH2NL -0.0907
LOC388692 -0.0907
LYSMD1 -0.1372
HRNR -0.0441
FLG2 -0.0441
KRT81 -0.2149
C1orf189 -0.1319
FMO6P -0.0422
LINC00272 -0.0667
C1orf53 0.3631
TMEM81 0.4867
CAPN8 0.1421
C1orf31 0.3596
C1orf229 0.6609
OR2M1P 0.6609
LINC00493 0.8102
LOC388796 0.8639
FAM209B 0.124
KRT82 -0.2149
LOC388813 1.4449
LINC00478 0.198
KRTAP26-1 -0.5415
LOC388849 0.7641
FAM211B 0.7151
KRT83 -0.2149
LOC388906 0.5119
LINC00207 0.5119
MFSD2B -0.1606
C2orf71 -0.1393
LOC388942 0.2348
TMEM247 0.2608
LOC388948 0.2608
TSPYL6 0.2584
C2orf78 -0.1477
BOLA3 -0.081
C2orf81 -0.081
FUNDC2P2 -0.0777
C2orf68 -0.0777
RHOC -0.1941
KRT84 -0.2149
SLC9A4 0.1208
LOC389023 -0.0745
LOC389033 -0.0745
LOC389043 -0.1954
SP5 -0.1551
PLEKHM3 -0.1601
C2orf80 -0.1601
RESP18 -0.1601
C2orf82 -0.2134
OR6B2 -0.2134
KRT85 -0.2149
ZNF662 -0.719
CDHR4 -0.7285
FAM212A -0.7285
IQCF2 -0.7285
IQCF5 -0.7285
MUSTN1 -0.7193
VGLL3 0.3585
PRR23B 0.5336
PRR23C 0.5336
PLSCR5 0.5336
ANKUB1 0.5336
LEKR1 0.5336
TMEM212 0.7
KRT86 -0.2149
C4orf52 -0.1483
BEND4 -0.2073
GRXCR1 -0.2895
TMPRSS11F -0.6423
LOC389247 -0.8051
LRRC14B 0.9515
ANXA2R 0.2237
C5orf48 0.2271
LOC389332 0.2271
C5orf65 0.2271
C5orf46 0.2271
ARHGEF37 0.2271
PSMG4 -0.2364
SFTA2 0.4858
CLPSL2 0.1572
C6orf222 -0.2287
GLYATL3 0.3245
GFRAL -1.3939
LIN28B 0.23
SAMD5 0.2283
IYD 0.2103
LOC389458 -0.2419
NUPR1L 0.8309
KTN1 0.2037
GATSL1 -0.7581
GTF2IRD2B -0.7581
MGC72080 -0.6677
C7orf59 -0.8113
FEZF1 -0.1846
FAM180A -0.8105
XKR5 -0.9297
LOC389634 -0.2898
LOC389641 -0.8882
NUGGC -0.7584
C8orf86 -0.2104
FAM150A 0.7868
XKR9 0.7868
C8orf87 0.7381
RBM12B 0.7381
FLJ43860 1.1607
MAFA 1.1607
L1CAM 0.7122
LOC389705 -1.6165
FAM205B -0.1419
FAM75A6 0.0264
MGC21881 -1.6292
FAM75D4 -0.2308
FAM75D3 -0.2308
FAM75D1 -0.2308
LOC389765 -0.2308
C9orf153 -0.2308
LOC389791 -0.3115
IER5L -0.3115
C9orf171 -0.3115
LAD1 0.1633
LCN15 -0.3115
C9orf172 -0.3115
LRRC26 -0.3115
TMEM8C -0.3115
MAP3K15 -1.3049
SPACA5 -1.2158
USP27X -1.2158
PAGE2B -1.2158
ZCCHC13 1.2692
UBE2NL 0.3771
AFF3 0.1208
LOC389906 -1.3049
TAKR 0.856
C1QL3 0.7633
ACAT2 0.2103
RND3 -0.1327
GUCY2GP -0.1965
NKX1-2 -0.2021
OR52K1 -0.2461
OR52I1 -0.2461
OR51D1 -0.2461
OR52A5 0.4034
OR51B6 0.4034
OR51M1 0.4034
OR51Q1 0.4034
OR51I1 0.4034
OR51I2 0.4034
OR52D1 0.4034
OR52H1 0.4034
OR52N4 0.4034
OR52N5 -1.486
OR52N2 0.4268
OR52E6 0.4268
OR52E8 0.4268
OR52E4 0.4268
OR56A3 0.4268
OR56A5 0.4268
OR10A6 0.4609
ACCSL -0.1402
OR4X1 -0.0652
OR5D13 0.2001
OR5D16 0.2001
OR5W2 0.2001
OR8H2 0.2001
OR8H3 0.2001
OR5T3 0.2001
OR5T1 0.2001
OR8K1 0.2001
OR5M9 0.2001
OR5M10 0.2001
OR5M1 0.2001
OR9G1 0.2001
OR5AK2 0.2001
OR5B2 0.2001
OR5B12 0.2001
OR5AN1 0.2001
OR4D10 0.2001
OR4D9 0.2001
LAG3 -0.2893
OR10V1 0.2001
LRRC10B -0.2597
GPR152 0.1832
DOC2GP 0.1832
GUCY2EP 0.6052
TRIM77P -0.7075
FOLR4 -0.7075
KDM4E -0.7075
BSX -0.8229
OR6X1 -0.8229
OR6M1 -0.8229
OR10G4 -0.8229
OR10G7 -0.8229
OR8B3 -0.8229
OR8A1 -0.8229
LAIR1 0.0711
OR6C1 -0.1856
OR6C75 -0.1856
OR6C76 -0.1856
OR6C70 -0.1856
LAIR2 0.0711
OR4N2 -0.174
OR4K2 -0.174
OR4K13 0.122
OR4K17 0.122
OR4N5 0.122
OR11G2 0.122
OR11H4 0.122
RNASE9 0.122
OR5AU1 0.6209
GOLGA8E 0.1109
OR4M2 -0.1925
OR4N3P 0.162
HERC2P10 0.1109
KBTBD13 0.5836
UBAP1L 0.5836
SKOR1 0.5836
LALBA -0.2149
ANKRD34C 0.3467
GDPGP1 0.4276
OR4F6 0.422
OR4F15 0.422
OR4F13P 0.422
LOC390660 1.3463
C1QTNF8 -0.0198
PTX4 -0.0198
LOC390705 -1.4599
CES1P2 -0.2756
PABPN1L -0.2277
OR3A4P 0.1042
ARL5C -0.8662
KRT39 -0.7577
LAMA2 0.2402
OACYLP 0.2211
ONECUT3 -0.2766
OR7G2 -0.3248
OR7G3 -0.3248
OR7A10 2.2436
LAMA3 1.1088
NUDT19 0.0885
ZNF793 0.0448
PAPL 0.4197
PINLYP 0.1806
ZNF805 0.029
HES3 0.1477
PRAMEF12 -0.2671
RHOG -0.2461
LAMA4 0.2402
PRAMEF21 -0.2671
PRAMEF18 -0.2671
PRAMEF17 -0.2671
PLA2G2C 0.175
SKINTL 0.1727
UOX -0.1342
FRRS1 -0.1216
LAMA5 0.0788
VHLL -0.0996
OR10K2 -0.0996
OR10K1 -0.0996
OR6Y1 -0.0996
OR6K3 -0.0996
VSIG8 -0.0996
OR11L1 0.6609
OR2L8 0.6609
OR2AK2 0.6609
OR2L3 0.6609
OR2M2 0.6609
OR2T33 0.6609
OR2M7 0.6609
LAMB1 -0.8113
OR2G6 0.1701
SPINT4 0.0825
SUMO1P1 0.1237
ANKRD20A11P 1.0636
LAMB2 -0.7285
LOC391322 1.5826
PTRHD1 -0.2456
SULT6B1 -0.1111
LAMB3 0.4867
DYTN -0.1317
LAMC1 -0.0667
VENTXP7 -0.1519
LAMP1 -0.181
USP17L6P -0.2709
USP17 -0.2709
HSP90AB2P -0.1833
TRIM61 -0.7492
HELT -0.8051
LAMC2 -0.0667
ARHGAP1 0.4758
LAMP2 1.0979
RPSA -0.1765
OR2A25 -0.9121
USP17L8 -0.5365
LOC392196 -0.4261
USP17L7 -0.4261
LOC392232 0.7302
GDF6 0.7381
FAM221B -0.1419
OR13J1 -0.1419
CTSL3 -0.2308
LOC392364 -0.2308
OR13C2 -0.2396
OR1L6 -0.2395
OR5C1 -0.2395
OR1K1 -0.2395
LCN9 -0.3115
CXXC1P1 -1.2158
GLOD5 -1.2158
FLJ44635 0.4757
STMN1 -0.2476
ARL13A 0.2986
ELFN1 -0.2419
AGMO -0.127
LASP1 -0.8662
GRID2IP -0.2419
LBP 0.8639
ARHGAP4 0.7122
LBR 0.1421
OR2A5 -0.2188
LCAT -0.1906
LCK -0.2476
LCN1 -0.3115
LCN2 -0.3115
LCP1 -0.7649
LCP2 0.6253
LCT -0.1681
LDHA -0.2374
ARHGAP5 0.2078
MUC21 0.4858
LDHB -0.208
LDHC -0.2374
LDLR -0.3103
ARHGAP6 -1.3049
LECT2 0.2271
LEP -0.8107
LEPR -0.1271
LETM1 -0.2864
LFNG -0.2419
LGALS1 0.5227
LGALS2 0.5227
LGALS3 0.2037
LGALS3BP 0.6946
ARHGDIA 0.6057
LGALS4 0.0448
LGALS7 0.0448
LGALS8 0.3596
LGALS9 -0.3075
ARHGDIB -0.208
LHB 0.116
LHCGR 0.2608
LHX1 -0.8662
LIF 0.6048
LIFR 0.2237
LIG1 0.116
ARHGDIG -0.0198
LIG3 0.0802
LIG4 0.6653
LIM2 0.0468
ABLIM1 -0.1965
LIMK1 -0.7581
LIMK2 0.6048
LIMS1 -0.0745
LIPA -0.1834
RHOH -0.2073
LIPC 0.5836
LIPE 0.1806
FADS1 -0.2597
LLGL2 0.6946
SPRED3 0.0448
TMEM200B -0.2476
FADS3 -0.2597
SLC25A35 0.1042
LLGL1 0.13
MEX3D -0.2766
FAM102A -0.3115
LINC00086 1.1331
ZNF321P 0.0676
RPL13AP17 -0.5948
HEATR4 0.9198
MYO18A -0.3075
SHC4 0.1317
CTXN2 0.1317
LINC00200 0.6211
LOC399708 0.6211
LOC399715 0.856
FLJ45983 0.7635
C10orf114 0.9346
LOC399744 0.5638
ACTR3BP5 0.5638
LOC399753 0.4538
LMAN1 -0.2601
FLJ41350 -0.2343
C10orf120 -0.2021
LOC399815 -0.2021
METTL10 -0.2021
FLJ37035 -0.2021
FOXI2 -0.2401
FLJ46300 -0.2401
LOC399829 -0.2401
SPRNP1 -0.2401
FLJ45445 -0.2766
NAV2-AS4 -0.1746
HNRNPKP3 -0.1402
FAM180B 0.4758
PCNXL3 0.1832
FLJ42102 -0.1563
C11orf87 -0.8263
C11orf92 -0.8263
C11orf88 -0.8263
MIR100HG -0.8229
PATE2 -0.8229
PATE4 -0.8229
FLJ39051 -0.8229
SNX19 -0.8229
ASIC2 0.576
ARL1 -0.26
LMNA -0.0996
LOC400027 -0.2149
LOC400043 -0.1856
FLJ41278 -0.1398
MKRN9P -0.1635
C12orf76 -0.2525
LOC400084 0.1894
FLJ37505 0.1
LMNB1 0.2271
SERTM1 -0.7649
LINC00547 -0.7649
LINC00548 -0.7649
C13orf35 -0.2199
FLJ22447 0.1335
PLEKHD1 0.1335
FOXN3-AS1 0.1514
LINC00642 0.1514
DICER1-AS1 0.0673
C14orf180 1.677
HERC2P2 2.4142
C15orf53 0.1878
C15orf54 0.1878
LMO1 0.4609
ST20 0.3467
FAM174B 0.422
LOC400456 0.422
LMO2 -0.1626
BCAR4 0.1748
C16orf88 0.4361
CRYM-AS1 0.4361
FLJ21408 0.414
FLJ26245 0.206
LOC400548 -0.2277
FOXF1-AS1 -0.2277
LOC400558 -0.2277
C17orf97 0.1042
MED11 0.1042
KRT16P2 -0.4589
GRAPL 0.1306
C17orf102 0.4487
TOB1-AS1 0.1685
KCNJ2-AS1 0.6946
LINC00511 0.6946
LOC400620 0.6946
FLJ45079 0.6946
TEX19 0.5959
LINC00668 1.0275
LOC400654 0.6686
LOC400655 0.6686
LOC400657 0.6686
PRSS57 -0.2766
VMAC -0.3248
LOC400680 -0.2966
LOC400684 0.0885
LOC400685 0.0885
LGALS17A 0.0863
PRICKLE3 -1.2158
SIGLEC16 0.116
FLJ26850 0.116
ZNF880 0.0676
ZNF772 0.029
PRAMEF4 -0.2671
PRAMEF13 -0.2671
SH2D5 0.175
NCMAP -0.2476
LOC400752 -0.1987
C1orf141 -0.1271
GBP1P1 -0.1457
FLJ27354 -0.1457
MIR137HG -0.1216
C1orf226 -0.0996
LOC400794 -0.0996
C1orf220 -0.0529
LMO7 -0.711
C1orf140 0.9421
NBPF9 -0.0907
FAM177B 0.9421
DEFB132 0.6342
C20orf202 0.6623
FLJ33581 0.9033
LINC00114 -0.3799
LOC400891 0.7641
BCRP2 0.7641
LMX1A -0.0996
CHCHD10 0.7641
LOC400927 0.5206
MIRLET7BHG 1.1019
FLJ46257 0.5564
IL17REL 0.5564
LOC400940 -0.2066
LINC00487 -0.2066
FLJ12334 -0.1515
C2orf91 0.2348
UNQ6975 0.2608
EML6 0.2584
FLJ30838 0.2584
FLJ16341 0.2584
LOC400958 -0.1351
PCBP1-AS1 -0.1351
PAIP2B -0.1477
FLJ42351 -0.0745
PHOX2A -0.1563
LMX1B -0.3029
LOC401010 -0.1954
DKFZp686O1327 -0.1681
HOXD-AS1 -0.1688
FSIP2 -0.1224
C2orf66 -0.1317
ASB18 -0.2134
FLJ43879 -0.2134
LOC401052 0.7988
IQCF3 -0.7285
LOC401074 -0.6336
FLJ22763 0.3009
FLJ25363 0.3009
C3orf72 0.5336
LOC401093 0.5336
C3orf80 0.5336
FLJ46066 0.5041
FLJ42393 0.5041
FLJ34208 0.5041
LOC401109 0.7571
C4orf48 -0.2864
DTHD1 -0.2073
LOC401127 -0.2073
LOC401134 1.0158
SYT14L -0.6423
TMPRSS11BNL -0.6423
C4orf40 -0.6279
AMTN -0.6279
FAM190A -4.5362
FLJ14186 -0.7487
C4orf3 -0.7487
LOC401164 -0.8051
FLJ33360 0.8742
LOC401177 0.796
RGS7BP 0.2395
LNPEP 0.2275
C5orf63 0.2271
DKFZP686I15217 -0.2364
HTATSF1P2 -0.2364
FLJ23152 -0.017
LINC00340 0.1396
LOC401242 -0.8337
MCCD1 1.0146
SAPCD1 0.6568
LINC00336 0.1569
RAB44 -0.2287
FLJ41649 0.3245
CRIP3 0.3245
KLHL31 -0.1728
DKFZp451B082 0.2103
TCP10L2 0.2103
LINC00242 0.2103
VWA5A -0.8229
ZNF815P -0.2419
LOC401320 -0.1622
LOC401321 -0.1622
LOC401324 -0.1622
RASA4CP 0.8309
C7orf65 0.8309
FLJ45974 0.8309
GTF2IRD2P1 -0.7581
LRRD1 -0.7184
FLJ42280 -0.6695
LOC401397 -0.7259
PRRT4 -0.8107
LOR -0.0525
RAB19 -0.249
OR2A7 -0.2774
ATP6V0E2-AS1 -0.8382
USP17L1P 0.4206
LOC401463 0.7868
C8orf59 0.7302
SAMD12 1.1285
FLJ35024 -1.6165
FLJ41200 -1.6165
PTPLAD2 -1.6165
LOC401497 0.6593
TMEM215 -0.1419
LOX 0.2615
TOMM5 -0.1419
FAM74A1 -0.1419
FAM74A4 -0.101
C9orf170 -0.2308
CENPP -0.3091
C9orf152 -0.2396
SNX30 -0.2161
WDR38 -0.2395
LOC401557 -0.3115
LCNL1 -0.3115
C9orf139 -0.3115
FAM166A -0.3115
CD99P1 -1.3049
ZNF674-AS1 -0.0404
LOXL1 0.3939
SLC25A53 0.2986
DKFZp686D0853 0.3033
GOLGA7B -0.2343
OR51T1 0.4568
OR51A4 -0.611
OR51A2 -0.611
LOXL2 -0.8882
FIGNL2 -0.2149
LPA 0.2103
MGC57346 0.329
ZNF833P -0.3103
RNF223 0.1477
PRAMEF3 -0.2671
LDLRAD2 0.175
LOC401980 -0.0051
ZNF847P 0.1421
OR2T2 0.6609
OR2T5 0.1701
OR14I1 0.7539
ARL2 0.0756
SRRD 0.6048
VWC2L -0.1601
OR5K2 0.3009
LOC402160 -0.2864
RPL21P44 0.5853
LPL -0.8882
SOHLH1 -0.3115
XKRX 0.2986
FLJ45340 -0.8107
LPO 0.6417
KPNA7 -0.8113
C7orf61 -0.8113
LPP 0.5041
IGLON5 0.0468
UFSP1 -0.8113
IFITM10 -0.2461
LOC402779 -0.2476
ARL3 -0.2343
OR2T27 0.7539
OR2T35 0.1701
OR4A47 0.5741
OR4C45 -0.0652
OR5H14 0.3009
OR5H15 0.3009
OR5K3 0.3009
OR5K4 0.3009
OR6C65 -0.1856
OR6C68 -0.1856
LRMP -0.208
PPAPDC2 -1.6165
APOBEC4 -0.0667
FAM92A1P2 -0.8051
DEFB133 0.3245
ZBTB34 -0.3029
LRCH4 -0.8113
LRP1 0.733
LRP2 -0.1551
LRP3 0.0885
LRP4 0.4758
LRP6 -0.2519
HAPLN4 0.1591
CUEDC1 0.6417
LRP5 -0.3113
WDFY3-AS2 -0.6279
SPINK6 0.2271
CTXN1 -0.3248
C6orf201 -0.2364
HOXB-AS3 0.0843
YY2 -1.3049
LRPAP1 -0.2864
LSAMP 0.3009
C16orf74 -0.2277
SCGB1D4 -0.2597
LSP1 -0.2461
FAM45A -0.2021
TAG -2.3282
CACTIN-AS1 -0.2996
GTF2H5 0.2103
LSS 0.1015
ANKHD1-EIF4EBP3 0.2271
NPSR1-AS1 -0.1622
POTEG -0.4059
LTA4H -0.2183
LTA 1.0146
