SYMBOL BT474_BREAST power
UGT1A10 -0.0545 0.962928110730735
UGT1A8 -0.0545 0.962928110730735
UGT1A7 -0.0545 0.962928110730735
UGT1A6 -0.0545 0.962928110730735
UGT1A5 -0.0545 0.962928110730735
POU4F2 -0.2095 0.864836909007239
SCAND2 -0.2542 0.838451942263861
EGLN1 -0.2394 0.84709753707607
GNB1L -0.2642 0.832660331646847
LZTFL1 -0.6438 0.640024927067137
C9orf11 -1.7646 0.294308272573373
MXRA8 -0.2698 0.829434521884784
POU4F3 0.0443 1.03118272492129
L1TD1 -0.223 0.85678195476857
ATRX -0.4833 0.715339493878471
POU5F1 0.0242 1.01691563796227
UGT1A9 -0.0545 0.962928110730735
NDFIP2 -0.202 0.869344560090022
DDX56 0.6683 1.58919923052529
INO80 -0.3133 0.804798767020972
CCNJ -0.2208 0.858089478644196
POU5F1B 0.6926 1.61619357147806
FBXL19 -0.0406 0.972250515696652
VSIG10 0.2996 1.23080311494952
ARL15 -0.3583 0.780083249555324
PAF1 0.0725 1.05153728099401
PARP14 0.3919 1.31212030219103
HES2 -0.2698 0.829434521884784
KIAA1383 -0.2207 0.858148958935882
FAM63B -0.2687 0.830067175261516
POU6F1 0.1315 1.09543205283268
PPA1 0.0481 1.03390239841756
PPARA -0.3174 0.802514853504223
UGT1A4 -0.0545 0.962928110730735
UGT1A1 -0.0545 0.962928110730735
UGT1A3 -0.0545 0.962928110730735
PCDHB18 0.0277 1.01938568566298
PCDHB17 0.0277 1.01938568566298
TBC1D13 0.537 1.45095220783418
WDR74 -0.3067 0.808488971882347
TMEM106B 0.6699 1.59096268655778
RSBN1 -0.2426 0.845220696865603
PPARD 0.0686 1.04869852629249
LRRN3 0.3362 1.26242702952917
CRLS1 0.2858 1.21908608114549
GTPBP2 0.0686 1.04869852629249
CROT 0.2876 1.22060804134024
PPARG 0.0777 1.05533424423287
ZNHIT6 -0.1961 0.872907083728363
P4HTM -0.7116 0.610642538927607
MANSC1 0.1013 1.07273966356849
MED1 2.6813 6.414336320265
KIF1A -0.0545 0.962928110730735
PPEF2 1.1881 2.27852468426681
RRN3 0.0196 1.01367838949737
PDP1 0.6926 1.61619357147806
GPN2 -0.2656 0.8318527049474
MARCH5 -0.2208 0.858089478644196
PPAT -0.2136 0.862382615105203
CNGB3 0.6866 1.60948596910928
RBFOX1 0.0164 1.01143247060537
SLC6A20 -0.6438 0.640024927067137
BTN2A3P 0.0608 1.04304398690698
OTUD4 -0.2095 0.864836909007239
PPBP -0.228 0.853817714391245
TMED9 0.2741 1.2092394910229
SLC35F2 -0.2577 0.836420310545592
RAB39A -0.2577 0.836420310545592
MPHOSPH8 -0.2692 0.829779545745688
FEV -0.015 0.989656656415207
XAF1 -0.2853 0.820570958134384
LEPROT -0.223 0.85678195476857
LY6K 0.6926 1.61619357147806
EPDR1 0.6431 1.56168122895738
PPEF1 0.9123 1.88204353429073
FBLIM1 -0.2698 0.829434521884784
FNDC8 0.2744 1.20949097145208
ZNF853 0.6097 1.52594186527634
FAM22F -0.3988 0.758488914289677
IL17RD -0.6312 0.645639164353609
FAM20A 0.2679 1.20405391968093
KLHDC4 0.0683 1.04848047823616
CTSA 0.2629 1.19988820957775
PCSK4 -0.375 0.77110541270397
GRAMD1C 0.3837 1.30468361814781
ROPN1 0.3919 1.31212030219103
ZRANB1 -1.3218 0.400035517020738
TRIM44 0.0447 1.03146866911911
BTG4 -0.2591 0.835609036909654
HYDIN 0.0683 1.04848047823616
DIRAS2 -0.3988 0.758488914289677
PPP1R12C 0.0706 1.05015333931256
TTC40 -1.3449 0.393681275245494
RNF111 -0.2687 0.830067175261516
PPIA 0.6683 1.58919923052529
NSMCE4A -1.2404 0.42325528862743
ALKBH4 0.2876 1.22060804134024
C17orf59 -0.2853 0.820570958134384
DNAJB12 -0.1826 0.881113636836663
PPIB -0.2687 0.830067175261516
TET2 -0.2 0.870550563296124
KCTD9 -0.362 0.778085176555419
TRPM4 0.0982 1.07043708223031
BNC2 -1.2725 0.413941844493237
MED18 -0.2656 0.8318527049474
DCHS2 -0.2178 0.859875682061722
MBTD1 0.3263 1.25379371240809
PPIC -0.5373 0.68905927574079
KLHL24 0.4266 1.34406228929262
HAUS6 -1.2933 0.408016669572121
TRIT1 -0.2742 0.826908726606597
CNNM2 -0.2548 0.838103312404538
AHI1 0.0673 1.04775397876341
ZNF586 0.0706 1.05015333931256
DYM 0.2765 1.21125279944664
SAMD9 0.2876 1.22060804134024
PPID -0.2178 0.859875682061722
GIPC2 -0.1961 0.872907083728363
ZNF562 -0.3648 0.776576523904821
AFTPH -0.1973 0.87218132190529
KLHL28 0.2975 1.22901285003975
QPCTL 0.0719 1.05110004985902
GATAD2A -0.7217 0.606382490115563
ZNF280D -0.257 0.836826242683391
ZCCHC10 -0.5373 0.68905927574079
NDE1 0.0196 1.01367838949737
ERCC6L -0.4833 0.715339493878471
TRPM7 -0.257 0.836826242683391
SWT1 -0.2675 0.830757892949754
CDHR2 0.2741 1.2092394910229
GIN1 -0.111 0.925946022527324
NXPE4 -0.2591 0.835609036909654
BCAS3 1.9843 3.9567063539402
ASPN -0.3988 0.758488914289677
NUP62CL -0.5108 0.701833151009861
BEST2 0.4694 1.38453353704717
VPS13C -0.2687 0.830067175261516
FAM27A -0.171 0.888226795842405
GDAP2 -0.1866 0.878674054645999
BSPRY -0.4202 0.74732101644498
WBP1L -0.2548 0.838103312404538
LRRC49 -0.2687 0.830067175261516
APTX -0.061 0.958599438492977
BIVM -0.2248 0.855713644560397
MFSD6 -0.0281 0.980711023924451
SYTL2 -0.2155 0.861247622301833
ESRP1 0.6926 1.61619357147806
SIDT1 0.3837 1.30468361814781
ARHGEF38 -0.2 0.870550563296124
DEF8 0.0683 1.04848047823616
FBXL12 -0.3648 0.776576523904821
ANKRD49 -0.2358 0.849213964340083
PAQR5 -0.2687 0.830067175261516
WDR55 0.0277 1.01938568566298
FAM83E 0.0982 1.07043708223031
FAM46C -0.1866 0.878674054645999
GON4L -0.3258 0.797855838447725
GDPD2 -0.4833 0.715339493878471
PGPEP1 -0.7217 0.606382490115563
ELP6 -0.7116 0.610642538927607
SLX1A 0.0196 1.01367838949737
CKMT1A -0.3133 0.804798767020972
MS4A12 0.6692 1.59019093389089
SNRK -0.6438 0.640024927067137
CC2D1A 0.8885 1.85125033938532
TOR4A 0.0589 1.04167122335864
POLR2J3 0.2876 1.22060804134024
DNAJC25 -0.4202 0.74732101644498
GPATCH4 0.2674 1.20363669869415
PPP1R14D -0.3133 0.804798767020972
TMEM214 0.1008 1.07236794474953
TMEM104 -0.3027 0.810733689689507
EPS8L1 0.0706 1.05015333931256
QRICH1 -0.7116 0.610642538927607
PIGG -0.2719 0.82822806773997
PALMD -0.2384 0.847684903887862
FNBP1L -0.2324 0.851217667377839
CNTLN -1.2725 0.413941844493237
DCAF16 -0.2274 0.854172881045821
ZCCHC2 0.2486 1.18805366097021
DPP8 -0.2687 0.830067175261516
ST7L -0.2426 0.845220696865603
BCOR 0.2384 1.17968362467416
TEX10 -0.3988 0.758488914289677
ANKHD1 0.0277 1.01938568566298
CWC25 2.4254 5.37177917810589
RETSAT -0.1199 0.920251435383022
TBC1D8B -0.5108 0.701833151009861
LPPR1 -0.3988 0.758488914289677
UHRF1BP1 0.0686 1.04869852629249
NSUN2 0.6648 1.58534848202005
ALKBH5 -0.3102 0.806529942680612
INO80D -0.0182 0.987463960384324
NCAPG2 0.4564 1.37211366654433
MTMR10 0.2866 1.21976227347249
RNF43 1.0358 2.05025023104188
PQLC2 -0.2656 0.8318527049474
CASZ1 -0.2698 0.829434521884784
ELOVL2 0.0441 1.03103978254985
PXK -0.6312 0.645639164353609
AUH -0.3988 0.758488914289677
LAX1 1.053 2.07483987313122
CDKAL1 0.0608 1.04304398690698
TTC19 -0.3102 0.806529942680612
MKS1 0.9983 1.99764468755008
WHSC1L1 -0.2973 0.81377394793982
CYP2W1 0.5715 1.4860678632977
FAM208B 0.0438 1.03082540614428
CCDC99 0.1545 1.11303580256158
SEMA4C -0.0021 0.998545449805883
RPP25 0.0211 1.01473288006676
FOCAD -1.8122 0.28475636595472
YTHDF1 0.8138 1.75783541719898
C14orf101 0.2975 1.22901285003975
CMTM6 -2.3495 0.196214015287338
HEATR2 0.5715 1.4860678632977
DUS2L 0.0683 1.04848047823616
CHTF8 0.0683 1.04848047823616
RASIP1 0.0982 1.07043708223031
LIME1 0.8138 1.75783541719898
ZNF434 0.0164 1.01143247060537
UBE2R2 -0.061 0.958599438492977
CHCHD3 0.3075 1.23756131043855
IMPAD1 0.2464 1.18624335031392
TMEM161A -0.7217 0.606382490115563
PPL 0.0164 1.01143247060537
HAUS4 0.8007 1.74194611910801
TRMT10C 0.0336 1.02356306914069
EXD3 0.0589 1.04167122335864
RHBDL2 -0.2742 0.826908726606597
KANSL2 0.1315 1.09543205283268
DUSP23 0.3053 1.23567556192255
ADPRHL2 -0.2742 0.826908726606597
SOHLH2 -0.2528 0.839265976011359
SARS2 0.0725 1.05153728099401
COMMD4 0.0211 1.01473288006676
PPM1A 0.2975 1.22901285003975
OCIAD1 -0.2136 0.862382615105203
RNF125 0.2889 1.22170841636414
FAM206A -0.4202 0.74732101644498
DNAJC28 -0.3074 0.808096785739032
SLC41A3 0.3992 1.31877642305264
LPCAT2 0.0739 1.05255819440637
MRPL16 0.6692 1.59019093389089
SDHAF2 0.6692 1.59019093389089
PPM1B -0.1553 0.897945630923946
COMMD8 -0.2136 0.862382615105203
TRNAU1AP -0.2656 0.8318527049474
C1orf27 -0.2675 0.830757892949754
FAM120C 0.2557 1.19391489363719
C1orf109 -0.2742 0.826908726606597
PARP16 -0.2687 0.830067175261516
TXNL4B 0.0683 1.04848047823616
TMEM160 0.0719 1.05110004985902
ODAM -0.228 0.853817714391245
PPM1G -0.1491 0.901812867311169
GEMIN8 0.9123 1.88204353429073
SSH3 0.665 1.58556827322057
TIPIN -0.2687 0.830067175261516
UCKL1 0.8138 1.75783541719898
C1orf56 -0.2863 0.820002378765662
PIGX 0.4143 1.33265191345651
CXorf48 -0.5108 0.701833151009861
TMEM70 0.2878 1.22077726527417
C4orf27 -0.2053 0.867358306308781
TTC12 -0.2591 0.835609036909654
BANP 0.0683 1.04848047823616
TMEM132A 0.6692 1.59019093389089
CPSF3L -0.2698 0.829434521884784
THG1L 0.0427 1.03003974060605
C20orf27 0.2858 1.21908608114549
SLC25A38 -0.6438 0.640024927067137
C2orf18 0.1316 1.09550798502815
HRASLS2 1.0567 2.08016792930623
PPOX 0.5932 1.50858919706084
C2orf42 -0.1973 0.87218132190529
NMRK1 -0.4052 0.755131602056789
CLN6 -0.2687 0.830067175261516
PINX1 -0.4501 0.731992108387721
HCFC1R1 0.0164 1.01143247060537
ULK4 -0.6438 0.640024927067137
C1orf123 -0.2491 0.841421157393726
ACSM5 0.0196 1.01367838949737
ZNF770 -0.2383 0.847743662964386
PPP1CA 0.665 1.58556827322057
C1orf159 -0.2698 0.829434521884784
ZSCAN2 -0.2542 0.838451942263861
GID8 0.8138 1.75783541719898
OXSM 0.0777 1.05533424423287
MARC2 -0.2608 0.834624976725706
TESC 0.3706 1.29289041685016
AURKAIP1 -0.2698 0.829434521884784
ACPP 0.4154 1.33366839723047
AUP1 -0.1199 0.920251435383022
PPP1CB -0.1491 0.901812867311169
TUG1 -0.3191 0.801569766891372
TTC22 -0.2491 0.841421157393726
TMCO3 -0.2648 0.832314109949868
PAK1IP1 0.0441 1.03103978254985
LAMTOR1 0.9095 1.87839438371943
RMND1 -0.6661 0.630208011586891
TRMT61B -0.1491 0.901812867311169
FAM118A -0.3174 0.802514853504223
HERC6 -0.2 0.870550563296124
C19orf24 -0.375 0.77110541270397
PPP1CC 0.2858 1.21908608114549
PARPBP -0.2619 0.833988849523515
PIH1D1 0.0982 1.07043708223031
LOC550112 -0.2048 0.86765896188769
LOC550113 -0.2048 0.86765896188769
PPP2R3C 0.8572 1.81151907849781
CCDC109B -0.2 0.870550563296124
STX17 -0.3988 0.758488914289677
PRPF39 0.2975 1.22901285003975
MARCH1 -0.2053 0.867358306308781
C14orf119 0.8007 1.74194611910801
PPP1R1A 0.1315 1.09543205283268
TTC38 -0.3174 0.802514853504223
PID1 -0.0531 0.963862995533355
PHIP 0.0938 1.06717738558572
BANK1 -0.2 0.870550563296124
FAM70A -0.5108 0.701833151009861
HEATR3 0.0739 1.05255819440637
C17orf80 -0.3027 0.810733689689507
FBXO34 0.2975 1.22901285003975
USP47 0.0807 1.05753103335638
SLC35A5 0.3837 1.30468361814781
FKBP14 0.6726 1.59394295698359
MOCOS 0.2889 1.22170841636414
NOL8 -0.3988 0.758488914289677
CCDC40 -0.3045 0.809722796460507
PTCD3 -0.1199 0.920251435383022
CDCA4 0.277 1.21167266043024
TRMT12 0.6926 1.61619357147806
PPP1R2 0.4199 1.33783481992886
EPN3 1.7408 3.34220447564866
PLEKHB2 0.0165 1.01150258019168
VPS37C 0.6692 1.59019093389089
C19orf60 -0.7217 0.606382490115563
C14orf102 1.1471 2.21468267375355
MRPL20 -0.2698 0.829434521884784
ATG16L1 -0.0545 0.962928110730735
ZWILCH -0.2687 0.830067175261516
FLJ10038 -0.257 0.836826242683391
AIM1L -0.2656 0.8318527049474
PPP1R3A 0.2909 1.22340323834233
SUSD4 -0.2608 0.834624976725706
WIPI1 0.2679 1.20405391968093
ZCWPW1 0.2876 1.22060804134024
CCDC157 -0.3191 0.801569766891372
SPATA6L -2.107 0.232129213076682
LOC550643 -2.1761 0.22127310313056
SLC52A1 -0.3153 0.803683852007168
PDPR 0.0683 1.04848047823616
ENOX1 -0.2528 0.839265976011359
TMEM248 0.4816 1.39629134463074
PPP1R3C -0.2208 0.858089478644196
DET1 -0.2857 0.8203434790927
C9orf40 -0.4052 0.755131602056789
RNF31 0.823 1.76908087066308
LRRC37A4P 0.1398 1.10175236997953
OXR1 0.6926 1.61619357147806
UACA -0.2687 0.830067175261516
TMEM45A 0.0336 1.02356306914069
FEZF2 -0.6312 0.645639164353609
TAPBPL 0.0617 1.04369487460716
IFT57 0.0336 1.02356306914069
ARGLU1 -0.2248 0.855713644560397
KIF26B 0.4525 1.36840947631511
SOBP 0.0587 1.04152682707335
CXorf57 -0.5108 0.701833151009861
C10orf118 -1.2404 0.42325528862743
SLC38A4 0.1327 1.09634358664308
PPP1R3D -0.3196 0.801292012113416
MED9 -0.3102 0.806529942680612
TMEM51 -0.2698 0.829434521884784
WDYHV1 0.6926 1.61619357147806
GPATCH1 0.1023 1.07348348780182
SAMD4B 0.0725 1.05153728099401
EBLN2 -0.6221 0.649724494196744
AVP 0.2858 1.21908608114549
PPP1R7 -0.0545 0.962928110730735
WDR70 0.684 1.60658799351407
ATP5SL 0.1045 1.07512171708826
ATG2B 0.277 1.21167266043024
RALGPS2 -0.2675 0.830757892949754
GPATCH2 0.3476 1.27244209050455
SLFN12 0.2744 1.20949097145208
ANO1 0.8142 1.75832286023514
BSDC1 -0.2687 0.830067175261516
AGGF1 -0.3667 0.775554461596908
PPP1R8 -0.2656 0.8318527049474
MAGOHB 0.1002 1.07192205218626
PLEKHJ1 -0.375 0.77110541270397
WDR60 0.4564 1.37211366654433
XKR8 -0.2656 0.8318527049474
ARHGAP17 0.0196 1.01367838949737
TMEM39B -0.2687 0.830067175261516
SLC6A15 0.4485 1.36462069442774
CRTAC1 -0.2548 0.838103312404538
PRPF38B -0.2738 0.827138026173769
FANCL -0.1827 0.88105256480997
AKIRIN2 0.0938 1.06717738558572
PIWIL2 -0.3632 0.777438252585194
CEP192 0.6368 1.55487650517039
HEATR1 1.2629 2.39977641915551
TRIM68 -0.7348 0.600901321600968
ANO10 -0.6438 0.640024927067137
ARMC4 0.0593 1.04196007598888
RBM28 0.3075 1.23756131043855
LARP1B -0.2221 0.857316609915521
SRBD1 -0.1553 0.897945630923946
WRAP53 -0.2853 0.820570958134384
FIGN -0.0194 0.986642952447207
FAM90A1 0.2993 1.23054720324543
ANKZF1 -0.015 0.989656656415207
PPP1R10 0.0242 1.01691563796227
ELP3 -0.362 0.778085176555419
HAUS2 -0.3133 0.804798767020972
CDCA8 -0.2742 0.826908726606597
LRRC8D -0.2324 0.851217667377839
THAP1 -0.2889 0.818525915517589
ZDHHC4 0.6097 1.52594186527634
RBM23 0.8007 1.74194611910801
UBR7 0.277 1.21167266043024
MTPAP 0.0593 1.04196007598888
PPP2CA 0.0277 1.01938568566298
C19orf73 0.0982 1.07043708223031
TMEM38B 0.2364 1.17804936895884
DALRD3 -0.7116 0.610642538927607
SDAD1 1.1881 2.27852468426681
MSTO1 -0.2708 0.82885980089061
ARMC1 0.2706 1.20630941336298
DARS2 0.7116 1.6376192882929
RFWD3 0.0683 1.04848047823616
PPP2CB -0.2995 0.812533950372229
ARHGEF10L -0.2656 0.8318527049474
TMEM33 -0.2632 0.833237687881399
PNPO -0.3036 0.810228085418009
SHQ1 -0.6221 0.649724494196744
CEP55 -0.2208 0.858089478644196
CENPQ 0.0686 1.04869852629249
MSL2 0.4154 1.33366839723047
MRPS18A 0.0686 1.04869852629249
PRMT6 -0.1868 0.878552253000119
TBCCD1 0.4266 1.34406228929262
DNAAF2 0.2975 1.22901285003975
MRPS10 0.0686 1.04869852629249
INTS10 -0.3632 0.777438252585194
KLHL11 -0.2998 0.812365006253266
SEC61A2 0.0042 1.00291545986912
FAM82A2 -0.3133 0.804798767020972
RNMTL1 -0.2974 0.813717543382913
FAIM 0.4125 1.33099024722374
PPP2R1A 0.0982 1.07043708223031
LINS -0.2857 0.8203434790927
SMG8 2.2662 4.81054383234891
RNF220 -0.2966 0.81416888932779
RIF1 -0.0242 0.983365741138405
DZANK1 0.3025 1.23327967357003
SLC25A36 0.4125 1.33099024722374
VPS13D -0.2698 0.829434521884784
RIC8B -0.2619 0.833988849523515
PPP2R1B -0.2591 0.835609036909654
NUDT11 0.2384 1.17968362467416
NADSYN1 0.3096 1.23936402762551
DNAJC17 -0.3133 0.804798767020972
PBRM1 -0.6312 0.645639164353609
FAM176B -0.2742 0.826908726606597
C14orf105 0.2975 1.22901285003975
KIAA1551 0.1082 1.07788256093833
RPRD1A 0.2889 1.22170841636414
APPL2 -0.2619 0.833988849523515
FAM86C1 0.3096 1.23936402762551
AVPR1A 0.1315 1.09543205283268
PPP2R2A -0.362 0.778085176555419
PLEKHG6 0.0617 1.04369487460716
MAP1S -0.7217 0.606382490115563
LGI2 -0.1867 0.878613151712397
GOLPH3L -0.2863 0.820002378765662
ZNF532 0.2486 1.18805366097021
SBNO1 0.2996 1.23080311494952
ARL8B 0.0677 1.04804451812538
DCUN1D2 -0.2648 0.832314109949868
SETD5 0.0777 1.05533424423287
PPP2R2B 0.0443 1.03118272492129
ATAD3A -0.2698 0.829434521884784
DPPA4 0.0336 1.02356306914069
BBS7 -0.2239 0.856247633052842
RCBTB1 -0.2341 0.850215225593057
LEPREL1 0.4246 1.34220031424094
FANCI -0.2857 0.8203434790927
C11orf57 -0.2591 0.835609036909654
TMLHE -0.5108 0.701833151009861
EXD2 0.2663 1.2027193213487
TMEM57 -0.2656 0.8318527049474
PPP2R2C -0.2355 0.849390571781212
KLHDC8A -0.2856 0.820400342940391
LRRC20 0.0481 1.03390239841756
TRIM62 -0.2687 0.830067175261516
ETNK2 0.6847 1.60736770401434
RAVER2 -0.223 0.85678195476857
NAT10 0.0447 1.03146866911911
LRRC1 0.0686 1.04869852629249
PNMAL1 0.0719 1.05110004985902
PANK4 -0.2698 0.829434521884784
PPP2R3A 0.4154 1.33366839723047
USP40 -0.0545 0.962928110730735
CCDC87 0.665 1.58556827322057
MOB1A -0.1199 0.920251435383022
SMU1 -0.061 0.958599438492977
UBA6 -0.2048 0.86765896188769
VRTN 0.2663 1.2027193213487
SLC38A7 0.0451 1.03175469260849
OGFOD1 0.0451 1.03175469260849
PPP2R4 0.537 1.45095220783418
STEAP3 -0.0237 0.983706608798322
KIRREL -0.3033 0.810396585130572
SLC47A1 -0.3291 0.796032920069036
UQCC 2.1747 4.51491867065937
CCDC25 -0.362 0.778085176555419
NEIL3 -0.2182 0.859637306947195
TMEM206 0.3476 1.27244209050455
YY1AP1 0.7552 1.68786556389334
PPP2R5A 0.3476 1.27244209050455
ELP2 0.2889 1.22170841636414
PCMTD2 0.5382 1.4521595780141
ASXL2 -0.2401 0.846686622483995
TYW1 0.4816 1.39629134463074
TMEM39A 0.3919 1.31212030219103
WDR41 -0.3667 0.775554461596908
ADI1 0.1505 1.10995408618814
C20orf20 0.5216 1.43554643745505
THNSL2 -0.1371 0.909345218608751
CASC1 0.0663 1.04702798268725
PPP2R5B 1.0567 2.08016792930623
TMEM143 0.0982 1.07043708223031
C7orf43 0.2876 1.22060804134024
TMEM19 0.1539 1.11257300022825
C22orf26 -0.3174 0.802514853504223
ECHDC2 -0.2491 0.841421157393726
PSPC1 -0.2692 0.829779545745688
PPP2R5C 0.277 1.21167266043024
NUDT15 -0.2528 0.839265976011359
IMP3 0.0211 1.01473288006676
TMEM100 2.1088 4.31332373169221
PHF10 -0.7191 0.607476287445565
VPS53 -2.4041 0.188926895171193
PGM2 -0.2632 0.833237687881399
FGGY -0.1986 0.87139576085809
QRSL1 0.0587 1.04152682707335
ZNF654 0.1086 1.07818145487515
PPP2R5D 0.0686 1.04869852629249
CWF19L1 -0.2548 0.838103312404538
TMEM140 0.3075 1.23756131043855
LRRC36 0.0683 1.04848047823616
MCOLN3 -0.1961 0.872907083728363
UBE2W 0.2809 1.21495257489113
RBM41 -0.5108 0.701833151009861
LINC00251 0.2706 1.20630941336298
C4orf19 -0.2632 0.833237687881399
SAMD12-AS1 0.6926 1.61619357147806
TMEM40 0.0777 1.05533424423287
RHOT1 0.2744 1.20949097145208
ATXN7L3B 0.1539 1.11257300022825
ACOXL -0.0298 0.979556083482242
DNAJC25-GNG10 -0.4202 0.74732101644498
PPP2R5E 0.2975 1.22901285003975
BRF2 -0.2973 0.81377394793982
BOLA2 0.0196 1.01367838949737
PPP6R3 1.2308 2.34697097474668
UEVLD 0.0807 1.05753103335638
FBXW7 -0.2178 0.859875682061722
KLHL26 -0.7217 0.606382490115563
TBC1D19 -0.2021 0.869284303805293
CCDC91 0.1186 1.08568079995476
RNF121 -1.2932 0.408044952112721
BRIX1 0.684 1.60658799351407
AVPR1B -0.2856 0.820400342940391
PPP3CA -0.2 0.870550563296124
PI4K2B -0.2021 0.869284303805293
OLAH 0.0042 1.00291545986912
GIMAP4 0.4876 1.40211044918369
SPTLC3 0.2858 1.21908608114549
DDX19A 0.0683 1.04848047823616
PPP4C 0.0196 1.01367838949737
LOC553103 -0.5373 0.68905927574079
ZNF444 0.0706 1.05015333931256
PEF1 -0.2687 0.830067175261516
RFK -0.4052 0.755131602056789
CPPED1 0.0164 1.01143247060537
TMEM144 -0.2178 0.859875682061722
SLC29A3 0.0481 1.03390239841756
PRR5-ARHGAP8 -0.3174 0.802514853504223
RSAD1 1.7408 3.34220447564866
AP5S1 0.2858 1.21908608114549
TMA16 -0.2053 0.867358306308781
PPP3CB -0.1826 0.881113636836663
MIS18BP1 0.2975 1.22901285003975
TMEM74B 0.2903 1.22289454502625
C5orf22 0.684 1.60658799351407
LARP6 -0.2687 0.830067175261516
ABCF3 0.4266 1.34406228929262
UFSP2 -0.2203 0.858386921335505
AGPAT5 -0.4391 0.7375946006077
LIN7C 0.0703 1.04993498876781
RNLS -0.2208 0.858089478644196
MNS1 -0.257 0.836826242683391
PPP3CC -0.3632 0.777438252585194
BLOC1S4 -0.2355 0.849390571781212
ACER3 -0.2207 0.858148958935882
DRAM1 -0.2619 0.833988849523515
SYNJ2BP 0.2663 1.2027193213487
SLC39A9 0.2663 1.2027193213487
NIPSNAP3B -0.3988 0.758488914289677
FBXL8 0.0683 1.04848047823616
C19orf66 0.4694 1.38453353704717
WDR33 0.0165 1.01150258019168
PPP3R1 -0.1973 0.87218132190529
GIMAP5 0.4876 1.40211044918369
LSG1 0.4199 1.33783481992886
STRBP 1.0009 2.00124805417289
SLC35C1 0.0447 1.03146866911911
PLCXD1 0.6901 1.6133953466121
C4orf21 -0.2 0.870550563296124
TCP11L1 0.0447 1.03146866911911
ABHD10 0.3837 1.30468361814781
CHDH -0.6312 0.645639164353609
PPP3R2 -0.3988 0.758488914289677
VNN3 0.0673 1.04775397876341
STK32B -0.2731 0.827539453426296
C17orf79 0.2744 1.20949097145208
LAPTM4B 0.6926 1.61619357147806
HJURP -0.0545 0.962928110730735
SLC22A15 -0.2426 0.845220696865603
TBC1D2 -0.3988 0.758488914289677
STYK1 0.1002 1.07192205218626
PPP5C 0.0719 1.05110004985902
PI4K2A -0.2548 0.838103312404538
TMEM63B 0.0686 1.04869852629249
HEMGN -0.3988 0.758488914289677
IMPACT 0.2889 1.22170841636414
TMEM176A 0.4876 1.40211044918369
LGR4 0.0703 1.04993498876781
PIDD -0.7538 0.593039456732664
PPP6C 0.6397 1.55800514757139
PPP4R1L 2.4013 5.2827897751034
TMCO6 0.0277 1.01938568566298
LRRC59 1.7408 3.34220447564866
PPT1 -0.2742 0.826908726606597
MEG3 0.277 1.21167266043024
MCM10 0.0042 1.00291545986912
PPY -0.3237 0.799018050307903
AVPR2 -0.5108 0.701833151009861
PPYR1 0.1084 1.07803199754786
NCRNA00185 -3.3566 0.0976253753253814
PRB1 0.1002 1.07192205218626
CCDC148-AS1 -0.0242 0.983365741138405
MIR31HG -1.8122 0.28475636595472
JPX -0.4833 0.715339493878471
LOC554206 0.0196 1.01367838949737
C17orf85 -0.3153 0.803683852007168
MIR429 -0.2698 0.829434521884784
MIR448 -0.5108 0.701833151009861
MIR449A -0.3583 0.780083249555324
MIR450A1 -0.5108 0.701833151009861
ZNF331 0.0888 1.06348523231555
LOC554223 0.0608 1.04304398690698
ANKRD30BL 0.1745 1.12857320335302
SIRPG -0.6343 0.64425333259822
ASPDH 0.0982 1.07043708223031
DPY19L2P1 0.6431 1.56168122895738
KIAA1704 -0.2528 0.839265976011359
FBXO48 -0.1973 0.87218132190529
C1orf98 -0.2955 0.814789898802887
YOD1 -0.2856 0.820400342940391
AP1AR -0.2 0.870550563296124
STRADB -0.0581 0.960528282898866
PRB3 0.1002 1.07192205218626
DHRS4-AS1 0.8007 1.74194611910801
PRB4 0.1002 1.07192205218626
CAMK2N1 -0.2656 0.8318527049474
CSGALNACT2 0.0567 1.04008396465312
PRCC -0.3033 0.810396585130572
DNAJA4 0.0549 1.03878709756738
PRCP -0.2155 0.861247622301833
C2orf56 -0.1553 0.897945630923946
RBM12B-AS1 0.6926 1.61619357147806
PARL 0.4266 1.34406228929262
PRELP 1.053 2.07483987313122
PREP 0.0587 1.04152682707335
ETNK1 0.1335 1.09695169720435
CHST12 0.6097 1.52594186527634
HES6 -0.0545 0.962928110730735
TRPV6 0.4968 1.41108021259473
TNFRSF19 -0.2351 0.84962610550362
NOP10 -0.2383 0.847743662964386
H2AFY2 0.0481 1.03390239841756
GPRC5D 0.1013 1.07273966356849
SLC35E3 0.1539 1.11257300022825
BATF3 0.3476 1.27244209050455
PRF1 0.0481 1.03390239841756
DDX43 0.0281 1.01966835857352
SAGE1 -0.5108 0.701833151009861
SMPD3 0.0683 1.04848047823616
ASIC4 -0.015 0.989656656415207
SRGN 0.0056 1.00388916747127
ELAC1 0.2765 1.21125279944664
TRIM36 -0.5373 0.68905927574079
DHTKD1 0.0042 1.00291545986912
FEM1A -0.375 0.77110541270397
TMEM55A 0.6866 1.60948596910928
PRG2 0.3267 1.25414138603437
SVOP -0.2619 0.833988849523515
ELMOD1 -0.2577 0.836420310545592
SLC30A10 -0.2608 0.834624976725706
MAML3 -0.1916 0.875634073356952
CDCA7L 0.6699 1.59096268655778
KCNQ1DN -0.7538 0.593039456732664
PRH1 0.1002 1.07192205218626
