SYMBOL COLO829_SKIN power
ONECUT3 -0.0298 0.979556083482242
OR7G2 -0.0298 0.979556083482242
OR7G3 -0.0298 0.979556083482242
OR7A10 -0.0182 0.987463960384324
LAMA3 0.0042 1.00291545986912
NUDT19 -0.0182 0.987463960384324
ZNF793 -0.0182 0.987463960384324
PAPL -0.0182 0.987463960384324
PINLYP -0.0019 0.998683887194049
ZNF805 -0.0132 0.990892186916976
HES3 -1e-04 0.999930687684154
PRAMEF12 -0.0204 0.985959300629536
RHOG 0.0721 1.05124577336678
LAMA4 -0.0287 0.980303242477391
PRAMEF21 -0.0204 0.985959300629536
PRAMEF18 -0.0204 0.985959300629536
PRAMEF17 -0.0204 0.985959300629536
PLA2G2C 0 1
SKINTL -0.014 0.990342871933025
UOX 0 1
FRRS1 -0.5702 0.673523411789834
LAMA5 0.3857 1.30649354794857
VHLL 0.307 1.23713247868717
OR10K2 0.307 1.23713247868717
OR10K1 0.307 1.23713247868717
OR6Y1 0.307 1.23713247868717
OR6K3 0.307 1.23713247868717
VSIG8 0.307 1.23713247868717
OR11L1 0.3195 1.24789798546328
OR2L8 0.3195 1.24789798546328
OR2AK2 0.3195 1.24789798546328
OR2L3 0.3195 1.24789798546328
OR2M2 0.3195 1.24789798546328
OR2T33 0.3195 1.24789798546328
OR2M7 0.3195 1.24789798546328
LAMB1 0.3809 1.30215392800845
OR2G6 0.3195 1.24789798546328
SPINT4 0.3857 1.30649354794857
SUMO1P1 0.3857 1.30649354794857
ANKRD20A11P -0.013 0.991029563264079
LAMB2 0.3596 1.28307010567147
LOC391322 -0.934 0.523405140987288
PTRHD1 0.014 1.00975129759669
SULT6B1 0.0046 1.00319356563032
LAMB3 0.2981 1.22952408841654
DYTN -0.0132 0.990892186916976
LAMC1 0.3004 1.23148580638144
VENTXP7 -0.589 0.664803554090857
LAMP1 0.1709 1.12576055165709
USP17L6P -0.4983 0.707940491713514
USP17 -0.4983 0.707940491713514
HSP90AB2P -0.504 0.705148980242195
TRIM61 0.2734 1.20865290667998
HELT 0.317 1.24573741556947
LAMC2 0.3004 1.23148580638144
ARHGAP1 0.0473 1.03332924011952
LAMP2 0.0192 1.01339737712869
RPSA 0.3834 1.30441234502218
OR2A25 0.8768 1.83629774203542
USP17L8 0.1755 1.12935574186283
LOC392196 0.1755 1.12935574186283
USP17L7 0.1755 1.12935574186283
LOC392232 0.1324 1.096115632105
GDF6 0.1336 1.09702773473719
FAM221B 0.3263 1.25379371240809
OR13J1 0.3263 1.25379371240809
CTSL3 0.2966 1.22824639102292
LOC392364 0.2966 1.22824639102292
OR13C2 0.294 1.22603486005316
OR1L6 0.2865 1.21967772892453
OR5C1 0.2865 1.21967772892453
OR1K1 0.2865 1.21967772892453
LCN9 0.2865 1.21967772892453
CXXC1P1 0.0182 1.01269518698262
GLOD5 0.0182 1.01269518698262
FLJ44635 0.0182 1.01269518698262
STMN1 -0.0413 0.971778891230087
ARL13A 0.0182 1.01269518698262
ELFN1 0.3951 1.31503390825067
AGMO 0.3951 1.31503390825067
LASP1 0.0363 1.02548045838538
GRID2IP 0.3951 1.31503390825067
LBP 0.3857 1.30649354794857
ARHGAP4 0.0192 1.01339737712869
LBR 0.31 1.23970769993899
OR2A5 0.8768 1.83629774203542
LCAT -0.5103 0.702076429999386
LCK -0.014 0.990342871933025
LCN1 0.2865 1.21967772892453
LCN2 0.2865 1.21967772892453
LCP1 0.1303 1.09452127689955
LCP2 -0.5762 0.670728123334244
LCT -0.0117 0.991922973877825
LDHA 0.0721 1.05124577336678
ARHGAP5 -0.0074 0.994883843204592
MUC21 0.3386 1.26452889189125
LDHB 0.003 1.00208160507963
LDHC 0.0721 1.05124577336678
LDLR -0.0182 0.987463960384324
ARHGAP6 -0.0036 0.997507780897529
LECT2 -0.5807 0.668639272875372
LEP 0.8841 1.84561290901248
LEPR -0.014 0.990342871933025
LETM1 -0.4983 0.707940491713514
LFNG 0.3951 1.31503390825067
LGALS1 0.3892 1.30966696889287
LGALS2 0.3892 1.30966696889287
LGALS3 -0.0193 0.986711343695511
LGALS3BP 0.0659 1.04673772512968
ARHGDIA 0.0667 1.04731832073245
LGALS4 -0.0182 0.987463960384324
LGALS7 -0.0182 0.987463960384324
LGALS8 0.3195 1.24789798546328
LGALS9 0.0419 1.02946872362656
ARHGDIB -0.0123 0.991510530481358
LHB -0.0195 0.98657456593926
LHCGR 0.0026 1.00180380757662
LHX1 0.0363 1.02548045838538
LIF 0.3861 1.30685583509758
LIFR -0.5556 0.680374039793337
LIG1 -0.0195 0.98657456593926
ARHGDIG 0.1824 1.13477006639253
LIG3 0.0656 1.0465200847681
LIG4 0.1709 1.12576055165709
LIM2 -0.0195 0.98657456593926
ABLIM1 -0.5557 0.680326881492997
LIMK1 0.3602 1.28360383050446
LIMK2 0.3861 1.30685583509758
LIMS1 0.0086 1.00597886826167
LIPA -0.5557 0.680326881492997
RHOH -0.553 0.681601303641254
LIPC -0.5658 0.675580691146685
LIPE -0.0182 0.987463960384324
FADS1 -0.0818 0.944878019825319
LLGL2 0.0659 1.04673772512968
SPRED3 -0.0182 0.987463960384324
TMEM200B -0.0413 0.971778891230087
FADS3 -0.0818 0.944878019825319
SLC25A35 0.0663 1.04702798268725
LLGL1 0.0438 1.03082540614428
MEX3D -0.0298 0.979556083482242
FAM102A 0.2865 1.21967772892453
LINC00086 0.0192 1.01339737712869
ZNF321P -0.0195 0.98657456593926
RPL13AP17 0.3602 1.28360383050446
HEATR4 -0.0193 0.986711343695511
MYO18A 0.0419 1.02946872362656
SHC4 -0.5658 0.675580691146685
CTXN2 -0.5658 0.675580691146685
LINC00200 -0.5769 0.670402762958218
LOC399708 -0.5769 0.670402762958218
LOC399715 -0.5823 0.667898139240199
FLJ45983 -0.0221 0.984798179521594
C10orf114 -0.0221 0.984798179521594
LOC399744 -0.5496 0.683209528022851
ACTR3BP5 -0.5496 0.683209528022851
LOC399753 -0.1488 0.902000413523973
LMAN1 -0.0112 0.992266807762594
FLJ41350 -0.5557 0.680326881492997
C10orf120 -0.5297 0.692698761738189
LOC399815 -0.5297 0.692698761738189
METTL10 -0.5297 0.692698761738189
FLJ37035 -0.5297 0.692698761738189
FOXI2 -0.5297 0.692698761738189
FLJ46300 -0.5297 0.692698761738189
LOC399829 -0.5297 0.692698761738189
SPRNP1 -0.5297 0.692698761738189
FLJ45445 -0.0298 0.979556083482242
NAV2-AS4 0.0849 1.06061422264447
HNRNPKP3 0.0473 1.03332924011952
FAM180B 0.0473 1.03332924011952
PCNXL3 -0.0818 0.944878019825319
FLJ42102 -0.0818 0.944878019825319
C11orf87 -0.083 0.94409241915025
C11orf92 -0.083 0.94409241915025
C11orf88 -0.083 0.94409241915025
MIR100HG -0.083 0.94409241915025
PATE2 -0.083 0.94409241915025
PATE4 -0.083 0.94409241915025
FLJ39051 -0.083 0.94409241915025
SNX19 -0.083 0.94409241915025
ASIC2 0.0656 1.0465200847681
ARL1 -0.012 0.991716730738293
LMNA 0.307 1.23713247868717
LOC400027 -0.0051 0.996471190314417
LOC400043 -0.0051 0.996471190314417
FLJ41278 -0.0051 0.996471190314417
MKRN9P 0.0088 1.00611833621187
C12orf76 -0.012 0.991716730738293
LOC400084 -0.012 0.991716730738293
FLJ37505 -0.012 0.991716730738293
LMNB1 -0.5807 0.668639272875372
SERTM1 0.1493 1.1090312361894
LINC00547 0.1658 1.12178795691875
LINC00548 0.1303 1.09452127689955
C13orf35 0.1709 1.12576055165709
FLJ22447 -0.0193 0.986711343695511
PLEKHD1 -0.0193 0.986711343695511
FOXN3-AS1 -0.0193 0.986711343695511
LINC00642 -0.0193 0.986711343695511
DICER1-AS1 -0.0193 0.986711343695511
C14orf180 -0.0193 0.986711343695511
HERC2P2 3.268 9.63309904985132
C15orf53 -0.5658 0.675580691146685
C15orf54 -0.5658 0.675580691146685
LMO1 0.0721 1.05124577336678
ST20 -0.5658 0.675580691146685
FAM174B 0.3849 1.3057692749229
LOC400456 0.3849 1.3057692749229
LMO2 0.0849 1.06061422264447
BCAR4 0.1723 1.12685352673945
C16orf88 0.1616 1.11852693652279
CRYM-AS1 0.1616 1.11852693652279
FLJ21408 0.1337 1.09710377754074
FLJ26245 -0.5298 0.692650749182829
LOC400548 -0.5482 0.683872840473319
FOXF1-AS1 -0.5482 0.683872840473319
LOC400558 -0.5482 0.683872840473319
C17orf97 0.0663 1.04702798268725
MED11 0.0663 1.04702798268725
KRT16P2 0.0663 1.04702798268725
GRAPL 0.0419 1.02946872362656
C17orf102 0.0656 1.0465200847681
TOB1-AS1 0.0659 1.04673772512968
KCNJ2-AS1 0.0659 1.04673772512968
LINC00511 0.0659 1.04673772512968
LOC400620 0.0659 1.04673772512968
FLJ45079 0.0659 1.04673772512968
TEX19 0.0667 1.04731832073245
LINC00668 -0.5426 0.686532536478973
LOC400654 -0.0255 0.982480037899884
LOC400655 0.0176 1.01227410646175
LOC400657 0.0176 1.01227410646175
PRSS57 -0.0298 0.979556083482242
VMAC -0.0298 0.979556083482242
LOC400680 -0.0182 0.987463960384324
LOC400684 -0.0182 0.987463960384324
LOC400685 -0.0182 0.987463960384324
LGALS17A -0.0182 0.987463960384324
PRICKLE3 0.0182 1.01269518698262
SIGLEC16 -0.0195 0.98657456593926
FLJ26850 -0.0195 0.98657456593926
ZNF880 -0.0195 0.98657456593926
ZNF772 -0.0132 0.990892186916976
PRAMEF4 -0.0204 0.985959300629536
PRAMEF13 -0.0204 0.985959300629536
SH2D5 0 1
NCMAP -0.029 0.980099415341871
LOC400752 -0.014 0.990342871933025
C1orf141 -0.014 0.990342871933025
GBP1P1 -0.5925 0.663192685394839
FLJ27354 -0.5925 0.663192685394839
MIR137HG -0.5702 0.673523411789834
C1orf226 0.307 1.23713247868717
LOC400794 0.307 1.23713247868717
C1orf220 0.3004 1.23148580638144
LMO7 0.1343 1.09756014506723
C1orf140 0.3267 1.25414138603437
NBPF9 -0.0083 0.994263395914483
FAM177B 0.3267 1.25414138603437
DEFB132 0.3708 1.29306966194364
C20orf202 0.3708 1.29306966194364
FLJ33581 0.3857 1.30649354794857
LINC00114 -0.0095 0.993436734717336
LOC400891 0.4027 1.32197967861279
BCRP2 0.4027 1.32197967861279
LMX1A 0.307 1.23713247868717
CHCHD10 0.4337 1.35069318657888
LOC400927 0.3892 1.30966696889287
MIRLET7BHG 0.3799 1.30125165642422
FLJ46257 0.3799 1.30125165642422
IL17REL 0.3799 1.30125165642422
LOC400940 0.014 1.00975129759669
LINC00487 0.014 1.00975129759669
FLJ12334 0.014 1.00975129759669
C2orf91 0.0026 1.00180380757662
UNQ6975 0.0026 1.00180380757662
EML6 0.0026 1.00180380757662
FLJ30838 0.0026 1.00180380757662
FLJ16341 0.0026 1.00180380757662
LOC400958 0.0026 1.00180380757662
PCBP1-AS1 0.0026 1.00180380757662
PAIP2B 0.0026 1.00180380757662
FLJ42351 0.0022 1.00152608708476
PHOX2A -0.0818 0.944878019825319
LMX1B 0.2865 1.21967772892453
LOC401010 0.0257 1.0179734961165
DKFZp686O1327 -0.0117 0.991922973877825
HOXD-AS1 -0.0132 0.990892186916976
FSIP2 -0.0132 0.990892186916976
C2orf66 -0.0132 0.990892186916976
ASB18 -0.0055 0.996194948133054
FLJ43879 -0.0055 0.996194948133054
LOC401052 -0.589 0.664803554090857
IQCF3 0.3596 1.28307010567147
LOC401074 0.3844 1.30531680818826
FLJ22763 0.3637 1.28672165323409
FLJ25363 0.3637 1.28672165323409
C3orf72 0.3627 1.28583007478123
LOC401093 0.3627 1.28583007478123
C3orf80 0.3627 1.28583007478123
FLJ46066 0.3601 1.28351486095034
FLJ42393 0.3601 1.28351486095034
FLJ34208 0.3758 1.29755887461518
LOC401109 0.3634 1.28645411480575
C4orf48 -0.4983 0.707940491713514
DTHD1 -0.553 0.681601303641254
LOC401127 -0.553 0.681601303641254
LOC401134 0.3239 1.25170969374248
SYT14L 0.3239 1.25170969374248
TMPRSS11BNL 0.3239 1.25170969374248
C4orf40 0.2909 1.22340323834233
AMTN 0.2909 1.22340323834233
FAM190A 0.2909 1.22340323834233
FLJ14186 0.303 1.2337071698095
C4orf3 0.303 1.2337071698095
LOC401164 0.3672 1.28984704903132
FLJ33360 -0.5601 0.678255149030025
LOC401177 -0.535 0.690158676698315
RGS7BP -0.5792 0.669334832546839
LNPEP -0.5813 0.668361251436229
C5orf63 -0.5807 0.668639272875372
DKFZP686I15217 0.3411 1.26672205316226
HTATSF1P2 0.3411 1.26672205316226
FLJ23152 0.3411 1.26672205316226
LINC00340 0.3533 1.27747937594601
LOC401242 0.3271 1.25448915606961
MCCD1 0.3386 1.26452889189125
SAPCD1 0.3386 1.26452889189125
LINC00336 0.3405 1.26619534780333
RAB44 0.3405 1.26619534780333
FLJ41649 0.3405 1.26619534780333
CRIP3 0.3405 1.26619534780333
KLHL31 0.3405 1.26619534780333
DKFZp451B082 -0.0287 0.980303242477391
TCP10L2 -0.0287 0.980303242477391
LINC00242 -0.0287 0.980303242477391
VWA5A -0.083 0.94409241915025
ZNF815P 0.3951 1.31503390825067
LOC401320 0.383 1.30405073525856
LOC401321 0.383 1.30405073525856
LOC401324 0.383 1.30405073525856
RASA4CP 0.383 1.30405073525856
C7orf65 0.383 1.30405073525856
FLJ45974 0.383 1.30405073525856
GTF2IRD2P1 0.3602 1.28360383050446
LRRD1 0.4021 1.32142999703159
FLJ42280 0.4021 1.32142999703159
LOC401397 0.3809 1.30215392800845
PRRT4 0.8841 1.84561290901248
LOR 0.307 1.23713247868717
RAB19 0.8859 1.84791705260487
OR2A7 0.3685 1.29100984284336
ATP6V0E2-AS1 0.3685 1.29100984284336
USP17L1P 0.6549 1.57450681286013
LOC401463 0.1324 1.096115632105
C8orf59 0.1336 1.09702773473719
SAMD12 0.1492 1.10895436666608
FLJ35024 -0.5827 0.667712984224474
FLJ41200 -0.551 0.682546858942583
PTPLAD2 -0.551 0.682546858942583
LOC401497 0.3263 1.25379371240809
TMEM215 0.3263 1.25379371240809
LOX -0.5787 0.669566846525491
TOMM5 0.3263 1.25379371240809
FAM74A1 0.3263 1.25379371240809
FAM74A4 0.2027 1.15085015388239
C9orf170 0.2966 1.22824639102292
CENPP 0.294 1.22603486005316
C9orf152 0.294 1.22603486005316
SNX30 0.294 1.22603486005316
WDR38 0.2865 1.21967772892453
LOC401557 0.2865 1.21967772892453
LCNL1 0.2865 1.21967772892453
C9orf139 0.2865 1.21967772892453
FAM166A 0.2865 1.21967772892453
CD99P1 -0.0928 0.93770108041912
ZNF674-AS1 0.0182 1.01269518698262
LOXL1 -0.5658 0.675580691146685
SLC25A53 0.0182 1.01269518698262
DKFZp686D0853 0.0182 1.01269518698262
GOLGA7B -0.5557 0.680326881492997
OR51T1 0.0721 1.05124577336678
OR51A4 0.0721 1.05124577336678
OR51A2 0.0721 1.05124577336678
LOXL2 0.1737 1.12794756296623
FIGNL2 -0.0051 0.996471190314417
LPA -0.0287 0.980303242477391
MGC57346 0.0491 1.03461929337815
ZNF833P -0.0182 0.987463960384324
RNF223 -1e-04 0.999930687684154
PRAMEF3 -0.0204 0.985959300629536
LDLRAD2 -0.029 0.980099415341871
LOC401980 0.2981 1.22952408841654
ZNF847P 0.31 1.23970769993899
OR2T2 0.3195 1.24789798546328
OR2T5 0.3195 1.24789798546328
OR14I1 0.3191 1.24755204263526
ARL2 -0.0818 0.944878019825319
SRRD 0.3861 1.30685583509758
VWC2L -0.0026 0.99819944028663
OR5K2 0.3637 1.28672165323409
LOC402160 -0.4983 0.707940491713514
RPL21P44 0.3239 1.25170969374248
LPL 0.1737 1.12794756296623
SOHLH1 0.2865 1.21967772892453
XKRX 0.0182 1.01269518698262
FLJ45340 0.8841 1.84561290901248
LPO 0.0659 1.04673772512968
KPNA7 0.3519 1.2762403035262
C7orf61 0.3519 1.2762403035262
LPP 0.3601 1.28351486095034
IGLON5 -0.0195 0.98657456593926
UFSP1 0.3615 1.28476099607099
IFITM10 0.0721 1.05124577336678
LOC402779 -0.014 0.990342871933025
ARL3 -0.5557 0.680326881492997
OR2T27 0.3191 1.24755204263526
OR2T35 0.3191 1.24755204263526
OR4A47 0.0473 1.03332924011952
OR4C45 0.0473 1.03332924011952
OR5H14 0.3637 1.28672165323409
OR5H15 0.3637 1.28672165323409
OR5K3 0.3637 1.28672165323409
OR5K4 0.3637 1.28672165323409
OR6C65 -0.0051 0.996471190314417
OR6C68 -0.0051 0.996471190314417
LRMP 0.003 1.00208160507963
PPAPDC2 -0.5827 0.667712984224474
APOBEC4 0.3004 1.23148580638144
FAM92A1P2 0.317 1.24573741556947
DEFB133 0.3405 1.26619534780333
ZBTB34 0.2865 1.21967772892453
LRCH4 0.3519 1.2762403035262
LRP1 -0.0051 0.996471190314417
LRP2 -0.0132 0.990892186916976
LRP3 -0.0182 0.987463960384324
LRP4 0.0473 1.03332924011952
LRP6 -0.0123 0.991510530481358
HAPLN4 -0.0182 0.987463960384324
CUEDC1 0.0659 1.04673772512968
LRP5 -0.0818 0.944878019825319
WDFY3-AS2 0.2909 1.22340323834233
SPINK6 -0.5762 0.670728123334244
CTXN1 -0.0298 0.979556083482242
C6orf201 0.3411 1.26672205316226
HOXB-AS3 0.0659 1.04673772512968
YY2 -0.0036 0.997507780897529
LRPAP1 -0.4983 0.707940491713514
LSAMP 0.3637 1.28672165323409
C16orf74 -0.5482 0.683872840473319
SCGB1D4 -0.0818 0.944878019825319
LSP1 0.0721 1.05124577336678
FAM45A -0.5557 0.680326881492997
TAG -0.5601 0.678255149030025
CACTIN-AS1 -0.0298 0.979556083482242
GTF2H5 -0.0287 0.980303242477391
LSS -0.0095 0.993436734717336
ANKHD1-EIF4EBP3 -0.5807 0.668639272875372
NPSR1-AS1 0.383 1.30405073525856
POTEG -1.2514 0.42004040004277
LTA4H -0.012 0.991716730738293
LTA 0.3386 1.26452889189125
ARNT 0.307 1.23713247868717
LTB 0.3386 1.26452889189125
CYP4F3 -0.0182 0.987463960384324
LTBP1 0.014 1.00975129759669
LTBP2 -0.0193 0.986711343695511
LTBP3 -0.0818 0.944878019825319
LTBR -0.0267 0.981663173749357
LTC4S -0.558 0.679243142274472
LTF 0.3834 1.30441234502218
DUOXA2 -0.5658 0.675580691146685
ERVFRD-1 0.3411 1.26672205316226
LTK -0.5658 0.675580691146685
BCAM -0.0195 0.98657456593926
ARNTL 0.0721 1.05124577336678
LUM -0.012 0.991716730738293
LY6E 0.1492 1.10895436666608
LY6H 0.1492 1.10895436666608
LY9 0.307 1.23713247868717
CD180 -0.5792 0.669334832546839
LY75 -0.057 0.961260928388761
LYL1 -0.0182 0.987463960384324
LYN 0.1324 1.096115632105
SH2D1A 0.0192 1.01339737712869
MIRLET7A1 0.294 1.22603486005316
MIRLET7A2 -0.083 0.94409241915025
MIRLET7A3 0.3799 1.30125165642422
MIRLET7B 0.3799 1.30125165642422
MIRLET7C -0.013 0.991029563264079
MIRLET7D 0.294 1.22603486005316
MIRLET7E -0.0195 0.98657456593926
MIRLET7F1 0.294 1.22603486005316
MIRLET7F2 0.0182 1.01269518698262
MIRLET7G 0.3596 1.28307010567147
MIRLET7I -0.0051 0.996471190314417
MIR100 -0.083 0.94409241915025
MIR101-1 -0.014 0.990342871933025
MIR101-2 -0.5827 0.667712984224474
MIR103A1 -0.5762 0.670728123334244
MIR103A2 0.3717 1.29387657243735
MIR105-1 0.0192 1.01339737712869
MIR105-2 0.0192 1.01339737712869
MIR106A 0.0192 1.01339737712869
LYZ -0.0051 0.996471190314417
MIR106B 0.3519 1.2762403035262
MIR107 -0.5557 0.680326881492997
MIR10A 0.0659 1.04673772512968
MIR10B -0.0132 0.990892186916976
MIR1-1 0.3857 1.30649354794857
MIR1-2 0.0042 1.00291545986912
MIR122 -0.0112 0.992266807762594
MIR124-1 0.1755 1.12935574186283
MIR124-2 0.1324 1.096115632105
MIR124-3 0.3857 1.30649354794857
MIR125A -0.0195 0.98657456593926
MIR125B1 -0.083 0.94409241915025
MIR125B2 -0.013 0.991029563264079
MIR126 0.2865 1.21967772892453
MIR127 -0.0193 0.986711343695511
MIR128-1 -0.0117 0.991922973877825
MIR128-2 0.3834 1.30441234502218
MIR129-1 0.8841 1.84561290901248
MIR129-2 0.0473 1.03332924011952
MIR130A -0.0818 0.944878019825319
MIR130B 0.3607 1.28404877079032
MIR132 0.0663 1.04702798268725
MIR133A1 0.0042 1.00291545986912
MIR133A2 0.3857 1.30649354794857
MIR134 -0.0193 0.986711343695511
MIR135A1 0.3596 1.28307010567147
MIR135A2 -0.012 0.991716730738293
MIR136 -0.0193 0.986711343695511
MIR137 -0.5702 0.673523411789834
MIR138-1 0.3834 1.30441234502218
MIR138-2 -0.567 0.675018992561373
MIR139 -0.0818 0.944878019825319
MIR140 -0.5103 0.702076429999386
MIR141 -0.0267 0.981663173749357
MIR142 0.0659 1.04673772512968
MIR143 -0.5762 0.670728123334244
MIR144 0.0419 1.02946872362656
MIR145 -0.5762 0.670728123334244
MIR146A -0.5762 0.670728123334244
MIR147A 0.2865 1.21967772892453
MIR148A 0.383 1.30405073525856
MIR149 -0.0055 0.996194948133054
MIR150 -0.0195 0.98657456593926
MIR152 0.0659 1.04673772512968
MIR153-1 -0.0026 0.99819944028663
MIR153-2 -0.5733 0.672077727910061
MIR154 -0.0193 0.986711343695511
MIR155 -0.0095 0.993436734717336
MIR15A 0.1303 1.09452127689955
MIR15B 0.3627 1.28583007478123
MIR16-1 0.1303 1.09452127689955
MIR16-2 0.3627 1.28583007478123
MIR17 0.1343 1.09756014506723
MIR18A 0.1343 1.09756014506723
MIR181A2 0.2865 1.21967772892453
MIR181B1 0.2981 1.22952408841654
MIR181B2 0.2865 1.21967772892453
MIR181C -0.0182 0.987463960384324
MIR182 0.8841 1.84561290901248
MIR183 0.8841 1.84561290901248
MIR184 -0.5658 0.675580691146685
MIR185 0.3914 1.31166563473943
MIR186 -0.014 0.990342871933025
MIR187 0.0042 1.00291545986912
MIR188 0.0182 1.01269518698262
MIR190A -0.5658 0.675580691146685
MIR191 0.3596 1.28307010567147
MIR192 -0.0818 0.944878019825319
MIR193A 0.0656 1.0465200847681
MIR194-1 0.3267 1.25414138603437
MIR194-2 -0.0818 0.944878019825319
MIR195 0.0663 1.04702798268725
MIR196A1 0.0659 1.04673772512968
MIR196A2 -0.0051 0.996471190314417
MIR197 -0.5721 0.67263697900247
MIR198 0.3637 1.28672165323409
MIR199A1 -0.0182 0.987463960384324
MIR199A2 0.3004 1.23148580638144
MIR199B 0.2865 1.21967772892453
MIR19A 0.1343 1.09756014506723
MIR19B1 0.1343 1.09756014506723
MIR19B2 0.0192 1.01339737712869
MIR20A 0.1343 1.09756014506723
MIR200A -1e-04 0.999930687684154
MIR200B -1e-04 0.999930687684154
MIR200C -0.0267 0.981663173749357
MIR203 -0.0193 0.986711343695511
MIR204 0.2966 1.22824639102292
MIR205 0.2981 1.22952408841654
MIR206 0.3405 1.26619534780333
MIR208A -0.0074 0.994883843204592
MIR21 0.0659 1.04673772512968
MIR210 0.0721 1.05124577336678
MIR211 -0.5255 0.694718297179424
MIR212 0.0663 1.04702798268725
MIR181A1 0.2981 1.22952408841654
MIR214 0.3004 1.23148580638144
MIR215 0.3267 1.25414138603437
MIR216A 0.0026 1.00180380757662
MIR217 0.0026 1.00180380757662
ARR3 0.0182 1.01269518698262
TACSTD2 -0.014 0.990342871933025
MIR218-1 -0.504 0.705148980242195
MIR218-2 -0.5762 0.670728123334244
MIR219-1 0.3405 1.26619534780333
MIR219-2 0.2865 1.21967772892453
MIR22 0.0663 1.04702798268725
MIR221 0.0182 1.01269518698262
MIR222 0.0182 1.01269518698262
MIR223 0.0182 1.01269518698262
MIR23A -0.0182 0.987463960384324
MIR23B 0.294 1.22603486005316
MIR24-1 0.294 1.22603486005316
MIR24-2 -0.0182 0.987463960384324
MIR25 0.3519 1.2762403035262
MIR26A1 0.3834 1.30441234502218
MIR26A2 -0.0051 0.996471190314417
MIR26B -0.0026 0.99819944028663
MIR27A -0.0182 0.987463960384324
MIR27B 0.294 1.22603486005316
MIR29A 0.8841 1.84561290901248
MIR296 0.3857 1.30649354794857
MIR299 -0.0193 0.986711343695511
MIR29B1 0.8841 1.84561290901248
MIR29B2 0.2981 1.22952408841654
MIR29C 0.2981 1.22952408841654
MIR301A 0.0659 1.04673772512968
MIR302A 0.2909 1.22340323834233
MIR30A -0.0613 0.958400124067406
MIR30B 0.1492 1.10895436666608
MIR30C1 -0.014 0.990342871933025
MIR30C2 -0.0613 0.958400124067406
MIR30D 0.1492 1.10895436666608
MIR30E -0.014 0.990342871933025
MIR31 -0.551 0.682546858942583
MIR32 0.294 1.22603486005316
MIR320A 0.1737 1.12794756296623
MIR33A 0.3799 1.30125165642422
MIR34A -1e-04 0.999930687684154
MIR34B -0.083 0.94409241915025
MIR34C -0.083 0.94409241915025
MIR7-1 0.2966 1.22824639102292
MIR7-2 0.3849 1.3057692749229
MIR7-3 -0.0298 0.979556083482242
MIR9-1 0.307 1.23713247868717
MIR9-2 -0.5813 0.668361251436229
MIR92A1 0.1343 1.09756014506723
MIR92A2 0.0192 1.01339737712869
MIR93 0.3519 1.2762403035262
MIR9-3 0.3849 1.3057692749229
MIR96 0.8841 1.84561290901248
MIR98 0.0182 1.01269518698262
MIR99A -0.013 0.991029563264079
MIR99B -0.0195 0.98657456593926
TM4SF1 0.3627 1.28583007478123
EPCAM 0.0026 1.00180380757662
M6PR -0.0317 0.978266877176623
CAPRIN1 0.0849 1.06061422264447
NBR1 0.0491 1.03461929337815
FAM19A1 0.4229 1.34061966368573
LOC407835 0.8841 1.84561290901248
MIR17HG 0.1343 1.09756014506723
TNFSF12-TNFSF13 0.0663 1.04702798268725
ARRB1 -0.0818 0.944878019825319
C2orf27B -0.0117 0.991922973877825
NOMO3 0.1616 1.11852693652279
MAB21L1 0.1493 1.1090312361894
SPINK14 -0.5762 0.670728123334244
MARCKS -0.0287 0.980303242477391
FNDC9 -0.5762 0.670728123334244
MXD1 0.0026 1.00180380757662
MAD2L1 0.303 1.2337071698095
SMAD1 0.2658 1.20230256281833
SMAD2 -0.0112 0.992266807762594
SMAD3 -0.5658 0.675580691146685
SMAD4 -0.0112 0.992266807762594
ARRB2 0.0663 1.04702798268725
SMAD5 -0.5807 0.668639272875372
SMAD6 -0.5658 0.675580691146685
SMAD7 -0.0112 0.992266807762594
SMAD9 0.1493 1.1090312361894
MAF -0.5482 0.683872840473319
MAFG 0.0667 1.04731832073245
MAG -0.0182 0.987463960384324
ASIC1 -0.0051 0.996471190314417
ARSA 0.3799 1.30125165642422
MAGEA1 0.0192 1.01339737712869
MAGEA3 0.0192 1.01339737712869
MAGEA4 0.0192 1.01339737712869
MAGEA5 0.0192 1.01339737712869
MAGEA6 0.0192 1.01339737712869
MAGEA8 0.0192 1.01339737712869
MAGEA10 0.0192 1.01339737712869
ARSB -0.5813 0.668361251436229
MAGEA11 0.0192 1.01339737712869
MAGEA12 0.0192 1.01339737712869
MAGEB1 -0.0036 0.997507780897529
MAGEB2 -0.0036 0.997507780897529
MAGEB3 -0.0036 0.997507780897529
MAGEB4 -0.0036 0.997507780897529
MAGOH -0.014 0.990342871933025
MAK 0.3411 1.26672205316226
MAL 0.0138 1.009611326046
STS -0.0036 0.997507780897529
MAN1A1 -0.0287 0.980303242477391
MAN2A2 0.3849 1.3057692749229
MAN2C1 -0.5658 0.675580691146685
MAN2A1 -0.5787 0.669566846525491
MAN2B1 -0.0182 0.987463960384324
MANBA 0.2909 1.22340323834233
MAOA 0.0182 1.01269518698262
MAOB 0.0182 1.01269518698262
MAP1A -0.5658 0.675580691146685
MAP1B -0.5813 0.668361251436229
MAP2 -0.0132 0.990892186916976
MAP4 0.3596 1.28307010567147
